,start_pin,destination_pin,travel_distance,Quantity (In TON),period,nifty_infra_price,amount,distance_per_ton,route_frequency,avg_route_price,period_dt,year,month,month_sin,month_cos
13572,668,3441,435,24.0,May 2023,5459.8,129750.0,18.125,1,129750.0,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13573,669,652,579,41.11,May 2023,5459.8,224820.31,14.084164436876673,1,224820.31,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13574,669,659,489,29.77,April 2023,5356.2,168386.56,16.425932146456166,8,209221.4675,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13575,669,776,445,29.26,May 2023,5459.8,154529.38,15.208475734791524,1,154529.38,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13576,669,794,466,41.38,May 2023,5459.8,177804.89,11.26147897535041,2,176386.92,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13577,669,831,378,419.4,April 2023,5356.2,2004836.85,0.9012875536480687,3,802961.2400000001,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13578,669,858,322,24.09,April 2023,5356.2,136259.06,13.36654213366542,8,155723.76374999998,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13579,669,1151,733,70.0,May 2023,5459.8,820313.2,10.471428571428572,1,820313.2,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13580,669,1153,442,1252.1,May 2023,5459.8,6894250.42,0.353006948326811,2,3641031.63,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13581,669,6934,400,28.87,April 2023,5356.2,554845.32,13.855213023900243,3,302299.8433333333,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13582,671,681,332,10.0,May 2023,5459.8,58125.0,33.2,2,350625.0,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13583,671,1325,620,40.0,April 2023,5356.2,460000.0,15.5,2,301875.0,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13584,671,3419,337,30.0,May 2023,5459.8,1234219.2,11.233333333333333,1,1234219.2,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13585,671,3487,458,34.0,May 2023,5459.8,187000.0,13.470588235294118,1,187000.0,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13586,671,3588,340,30.0,May 2023,5459.8,837188.4,11.333333333333334,1,837188.4,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13587,674,3588,359,3.0,May 2023,5459.8,19031.25,119.66666666666667,6,107938.81666666667,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13588,675,543,581,42.32,May 2023,5459.8,226015.25,13.728733459357278,4,405419.36,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13589,675,641,395,33.82,May 2023,5459.8,136336.87,11.679479597871081,1,136336.87,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13590,675,660,301,28.83,April 2023,5356.2,116671.41,10.440513354144988,2,60898.205,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13591,675,664,317,39.84,May 2023,5459.8,208537.5,7.956827309236947,5,212172.22000000003,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13592,675,824,368,29.06,May 2023,5459.8,148932.5,12.663454920853408,16,528296.630625,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13593,675,824,368,33.84,April 2023,5356.2,173430.0,10.874704491725767,16,528296.630625,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13594,675,824,368,41.8,April 2023,5356.2,214225.0,8.803827751196172,16,528296.630625,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13595,675,917,497,41.89,May 2023,5459.8,475189.68,11.864406779661017,3,301044.2133333333,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13596,675,1110,563,28.95,April 2023,5356.2,165105.47,19.447322970639032,3,269647.6566666667,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13597,675,3387,452,44.53,April 2023,5356.2,220562.66,10.150460363799686,1,220562.66,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13598,675,3492,387,25.0,April 2023,5356.2,659281.28,15.48,6,364141.16,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13599,675,3527,411,5.0,April 2023,5356.2,52812.51,82.2,1,52812.51,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13600,679,3613,331,34.83,April 2023,5356.2,160544.54,9.503301751363768,2,149962.89,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13601,679,6435,356,30.0,April 2023,5356.2,243750.0,11.866666666666667,2,185351.56,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13602,679,6971,857,41.99,April 2023,5356.2,277374.18,20.409621338413906,7,9828701.698571429,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13603,680,6435,352,18.5,April 2023,5356.2,82812.5,19.027027027027028,3,587630.2066666667,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13604,680,3098,345,35.5,April 2023,5356.2,310625.0,9.71830985915493,1,310625.0,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13605,680,3173,386,17.5,May 2023,5459.8,184296.88,22.057142857142857,1,184296.88,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13606,680,3506,443,29.5,May 2023,5459.8,150265.62,15.016949152542374,3,478734.3666666667,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13607,680,3507,385,30.0,May 2023,5459.8,246093.75,12.833333333333334,1,246093.75,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13608,680,3664,492,15.0,April 2023,5356.2,154218.72,32.8,1,154218.72,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13609,680,6048,749,35.06,April 2023,5356.2,117451.0,21.363377067883626,5,116226.4,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13610,680,6233,556,30.1,May 2023,5459.8,332234.75,18.471760797342192,51,174204.91176470587,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13611,680,6233,556,30.12,April 2023,5356.2,66724.23,18.45949535192563,51,174204.91176470587,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13612,680,6358,366,33.46,May 2023,5459.8,143773.44,10.938433950986251,1,143773.44,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13613,680,6432,332,28.54,May 2023,5459.8,316615.62,11.632796075683252,1,316615.62,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13614,680,6467,544,30.0,May 2023,5459.8,250781.24,18.133333333333333,1,250781.24,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13615,680,6914,575,35.0,May 2023,5459.8,893046.87,16.428571428571427,3,339880.20666666667,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13616,680,6980,676,35.0,April 2023,5356.2,184296.87,19.314285714285713,2,169023.435,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13617,689,3540,307,10.0,May 2023,5459.8,31562.5,30.7,1,31562.5,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13618,698,3624,344,25.0,April 2023,5356.2,767188.0,13.76,3,711823.4333333332,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13619,698,6341,431,30.0,April 2023,5356.2,313125.0,14.366666666666667,1,313125.0,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13620,699,3636,335,31.0,April 2023,5356.2,302250.0,10.806451612903226,1,302250.0,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13621,699,3663,371,35.0,May 2023,5459.8,3043906.39,10.6,2,1532484.445,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13622,699,6439,301,34.48,April 2023,5356.2,131993.75,8.72969837587007,4,103175.4225,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13623,699,6934,544,5.02,May 2023,5459.8,12550.0,108.36653386454184,86,172281.97674418605,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13624,699,6934,544,34.88,April 2023,5356.2,261600.0,15.596330275229356,86,172281.97674418605,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13625,699,6934,544,35.23,May 2023,5459.8,704600.0,15.441385183082602,86,172281.97674418605,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13626,699,6934,544,38.87,May 2023,5459.8,97175.0,13.995369179315668,86,172281.97674418605,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13627,699,6934,544,40.2,May 2023,5459.8,301500.0,13.53233830845771,86,172281.97674418605,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13628,699,6934,544,40.69,May 2023,5459.8,203450.0,13.369378225608259,86,172281.97674418605,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13629,699,6934,544,41.04,May 2023,5459.8,102600.0,13.255360623781677,86,172281.97674418605,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13630,699,6934,544,44.93,May 2023,5459.8,112325.0,12.107723124860895,86,172281.97674418605,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13631,699,7123,1002,1563.6,April 2023,5356.2,5304356.64,0.6408288564850346,1,5304356.64,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13632,700,6270,524,29.16,May 2023,5459.8,184528.27,17.969821673525377,14,293138.2657142857,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13633,700,6270,524,32.84,May 2023,5459.8,207815.79,15.956151035322776,14,293138.2657142857,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13634,700,6358,387,27.3,May 2023,5459.8,113039.2,14.175824175824175,6,313264.6566666667,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13635,700,6392,343,28.08,May 2023,5459.8,166725.0,12.215099715099717,4,187229.8825,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13636,701,6034,848,4057.3,April 2023,5356.2,11039913.3,0.20900598920464347,2,11407348.23,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13637,701,6220,546,29.76,April 2023,5356.2,80976.96,18.346774193548388,101,288871.6799009901,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13638,701,6220,546,39.03,April 2023,5356.2,106200.63,13.98923904688701,101,288871.6799009901,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13639,701,6934,572,35.14,April 2023,5356.2,175700.0,16.277746158224247,4,198325.0,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13640,701,6934,572,39.59,April 2023,5356.2,98975.0,14.44809295276585,4,198325.0,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13641,703,6028,802,29.78,May 2023,5459.8,188704.43,26.93082605775688,16,5494583.5806249995,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13642,704,720,719,30.0,May 2023,5459.8,124218.75,23.966666666666665,1,124218.75,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13643,704,730,744,34.0,May 2023,5459.8,302812.5,21.88235294117647,1,302812.5,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13644,704,3614,364,25.0,April 2023,5356.2,132812.5,14.56,2,523671.95,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13645,704,3668,357,26.0,May 2023,5459.8,277062.76,13.73076923076923,4,485785.3275,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13646,704,6240,574,35.2,April 2023,5356.2,376025.76,16.30681818181818,32,720552.904375,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13647,704,6274,422,28.02,April 2023,5356.2,459703.11,15.060670949321914,8,218530.26875,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13648,704,6274,422,30.96,May 2023,5459.8,169312.5,13.63049095607235,8,218530.26875,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13649,704,6365,416,39.3,April 2023,5356.2,203868.75,10.585241730279899,4,185132.8125,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13650,704,6415,301,25.0,April 2023,5356.2,128515.75,12.04,2,150742.325,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13651,704,6934,550,10.0,May 2023,5459.8,65625.0,55.0,41,192119.27731707317,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13652,704,6977,554,31.0,April 2023,5356.2,321237.5,17.870967741935484,1,321237.5,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13653,704,6991,645,25.13,April 2023,5356.2,69182.79,25.666534023079986,27,4036005.174444444,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13654,704,7060,746,32.0,April 2023,5356.2,1260000.8,23.3125,2,749961.285,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13655,715,6922,514,30.0,May 2023,5459.8,172500.0,17.133333333333333,1,172500.0,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13656,715,6991,638,34.37,April 2023,5356.2,238528.22,18.562700029095144,6,2796012.756666667,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13657,715,6991,638,34.83,May 2023,5459.8,120860.17,18.317542348550102,6,2796012.756666667,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13658,715,6991,638,36.95,April 2023,5356.2,128216.38,17.26657645466847,6,2796012.756666667,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13659,733,3877,316,,April 2023,5356.2,180273.44,76.38032565266298,1,180273.44,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13660,751,2554,650,48.3,May 2023,5459.8,407531.26,13.457556935817806,49,321929.3736734694,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13661,751,2609,490,39.36,April 2023,5356.2,166050.0,12.449186991869919,58,232053.07327586206,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13662,751,2609,490,40.0,April 2023,5356.2,168750.0,12.25,58,232053.07327586206,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13663,751,2707,428,34.26,May 2023,5459.8,385425.0,12.492702860478692,4,480763.6725,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13664,751,4815,432,35.0,April 2023,5356.2,503671.86,12.342857142857143,2,499023.425,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13665,759,3003,337,31.02,May 2023,5459.8,158008.13,10.863958736299162,21,260029.5052380952,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13666,759,3149,415,16.0,April 2023,5356.2,88000.0,25.9375,1,88000.0,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13667,759,3154,435,35.54,May 2023,5459.8,176589.38,12.239729881823298,4,165798.51750000002,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13668,759,3494,352,38.74,May 2023,5459.8,196726.76,9.086215797625194,16,201383.11,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13669,768,3746,302,37.8,May 2023,5459.8,138796.69,7.98941798941799,3,155382.16333333333,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13670,768,3780,470,15.0,April 2023,5356.2,91406.24,31.333333333333332,2,185859.36,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13671,768,3793,418,31.0,April 2023,5356.2,498906.25,13.483870967741936,1,498906.25,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13672,768,3816,318,10.5,April 2023,5356.2,53320.31,30.285714285714285,5,93031.25200000001,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13673,768,3879,322,6.0,April 2023,5356.2,32250.0,53.666666666666664,4,78164.1325,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13674,768,3899,336,2.0,May 2023,5459.8,43156.25,168.0,3,81187.5,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13675,768,3899,336,11.0,May 2023,5459.8,60843.75,30.545454545454547,3,81187.5,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13676,768,4051,516,30.0,April 2023,5356.2,150937.5,17.2,1,150937.5,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13677,768,4055,448,30.0,April 2023,5356.2,922500.0,14.933333333333334,1,922500.0,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13678,768,4113,333,20.0,April 2023,5356.2,96798.5,16.65,3,134455.22333333336,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13679,768,4117,327,35.0,April 2023,5356.2,166250.0,9.342857142857143,2,155125.0,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13680,768,4142,454,4.0,May 2023,5459.8,42937.5,113.5,3,94927.17,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13681,768,4215,443,36.3,May 2023,5459.8,304157.7,12.203856749311296,39,426361.9969230769,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13682,768,4309,389,34.48,May 2023,5459.8,188562.5,11.281902552204178,13,212522.19076923077,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13683,768,4370,639,26.5,April 2023,5356.2,168523.43,24.11320754716981,2,140589.84,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13684,768,4448,649,0.5,May 2023,5459.8,2601.56,1298.0,3,116635.41333333333,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13685,768,4498,672,25.0,April 2023,5356.2,132812.5,26.88,2,144132.89,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13686,768,4601,739,5.91,April 2023,5356.2,31396.87,125.04230118443316,2,108242.185,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13687,768,4918,535,16.5,April 2023,5356.2,77859.37,32.42424242424242,2,181507.805,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13688,768,5059,538,31.0,April 2023,5356.2,314103.51,17.35483870967742,1,314103.51,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13689,768,5065,530,35.94,May 2023,5459.8,204970.13,14.746800222593212,1,204970.13,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13690,768,5428,689,11.0,May 2023,5459.8,61531.25,62.63636363636363,2,40417.965,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13691,771,3804,322,16.0,April 2023,5356.2,177880.0,20.125,1,177880.0,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13692,771,4177,393,22.0,May 2023,5459.8,119336.25,17.863636363636363,2,122834.1,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13693,771,4268,361,16.0,April 2023,5356.2,170380.0,22.5625,1,170380.0,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13694,771,4282,360,15.0,April 2023,5356.2,79865.63,24.0,1,79865.63,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13695,771,4286,307,20.0,April 2023,5356.2,106487.5,15.35,2,99260.58499999999,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13696,771,6283,772,35.5,April 2023,5356.2,4659375.12,21.746478873239436,1,4659375.12,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13697,772,2687,527,34.6,April 2023,5356.2,335188.0,15.231213872832368,6,111924.41666666667,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13698,772,3746,329,32.0,May 2023,5459.8,319000.0,10.28125,5,253770.148,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13699,772,3750,359,4.0,April 2023,5356.2,17500.0,89.75,2,147500.0,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13700,772,3751,355,14.5,May 2023,5459.8,84961.3,24.482758620689655,5,136757.98,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13701,772,3779,465,12.0,May 2023,5459.8,148125.6,38.75,2,90469.3,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13702,772,3784,341,25.0,April 2023,5356.2,138670.0,13.64,1,138670.0,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13703,772,3796,407,10.0,April 2023,5356.2,121876.0,40.7,2,517184.4,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13704,772,3796,407,32.0,April 2023,5356.2,912492.8,12.71875,2,517184.4,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13705,772,3824,446,10.0,April 2023,5356.2,171876.0,44.6,7,220078.17142857143,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13706,772,3915,317,41.0,April 2023,5356.2,205000.0,7.7317073170731705,10,250230.16499999998,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13707,772,3930,339,34.05,May 2023,5459.8,164929.35,9.955947136563877,2,161659.675,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13708,772,4202,523,12.0,May 2023,5459.8,62810.4,43.583333333333336,2,621672.25,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13709,772,4208,438,36.0,May 2023,5459.8,3012180.0,12.166666666666666,1,3012180.0,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13710,772,4215,464,6.0,May 2023,5459.8,30656.0,77.33333333333333,7,246605.42857142858,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13711,772,4271,339,35.52,April 2023,5356.2,324675.0,9.543918918918918,3,215706.25,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13712,772,4275,304,20.5,April 2023,5356.2,79033.55,14.829268292682928,7,143597.3457142857,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13713,772,4280,303,10.0,May 2023,5459.8,287500.0,30.3,3,229428.92333333334,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13714,772,4301,315,29.94,May 2023,5459.8,145022.0,10.521042084168336,3,136806.41666666666,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13715,772,4308,416,10.0,May 2023,5459.8,67188.0,41.6,1,67188.0,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13716,774,3626,479,32.0,April 2023,5356.2,114000.0,14.96875,1,114000.0,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13717,774,4398,747,128.8,April 2023,5356.2,623875.0,5.799689440993788,1,623875.0,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13718,774,6011,1396,2683.25,April 2023,5356.2,14799800.78,0.5202646044908227,2,24352590.97,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13719,779,4041,373,20.0,April 2023,5356.2,115625.0,18.65,1,115625.0,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13720,779,4103,414,30.98,April 2023,5356.2,105041.41,13.363460296965783,2,98780.705,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13721,779,4468,327,39.2,April 2023,5356.2,229687.5,8.341836734693876,1,229687.5,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13722,779,4491,336,31.0,May 2023,5459.8,7708828.32,10.838709677419354,4,2139804.745,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13723,779,4606,402,11.0,April 2023,5356.2,127187.5,36.54545454545455,4,126765.625,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13724,779,5018,434,29.08,April 2023,5356.2,170390.48,14.924346629986246,2,166063.99,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13725,779,5032,429,34.46,April 2023,5356.2,123840.62,12.4492164828787,14,148572.71,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13726,779,5056,417,26.0,May 2023,5459.8,269178.0,16.03846153846154,6,236793.0,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13727,779,5253,621,45.26,April 2023,5356.2,163006.72,13.720724701723377,1,163006.72,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13728,779,5414,414,31.0,April 2023,5356.2,191328.12,13.35483870967742,1,191328.12,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13729,779,5481,420,31.0,April 2023,5356.2,920312.48,13.548387096774194,2,488085.93,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13730,779,5546,480,10.0,May 2023,5459.8,75660.0,48.0,3,98622.66666666667,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13731,779,5644,595,36.0,April 2023,5356.2,196875.0,16.52777777777778,1,196875.0,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13732,781,4472,345,11.0,May 2023,5459.8,63593.76,31.363636363636363,3,167447.92,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13733,781,4016,329,30.0,April 2023,5356.2,121875.0,10.966666666666667,1,121875.0,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13734,781,4149,308,8.0,May 2023,5459.8,48125.04,38.5,5,400075.06,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13735,781,4421,303,35.62,April 2023,5356.2,194157.5,8.506457046603032,13,195736.8276923077,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13736,781,4421,303,40.64,May 2023,5459.8,224056.45,7.455708661417323,13,195736.8276923077,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13737,781,5520,405,1896.1,April 2023,5356.2,9173767.9,0.21359632930752598,1,9173767.9,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13738,781,5576,527,33.36,May 2023,5459.8,119887.5,15.79736211031175,1,119887.5,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13739,781,5595,570,31.0,May 2023,5459.8,111406.25,18.387096774193548,3,131162.5,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13740,781,5601,633,43.94,May 2023,5459.8,521438.62,14.406008192990443,17,382502.1729411765,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13741,781,5704,570,30.0,May 2023,5459.8,644531.25,19.0,1,644531.25,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13742,781,5769,612,30.0,April 2023,5356.2,128906.25,20.4,1,128906.25,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13743,781,5816,739,44.64,May 2023,5459.8,272446.85,16.554659498207887,2,249726.34999999998,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13744,785,4629,495,22.0,May 2023,5459.8,104844.0,22.5,1,104844.0,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13745,785,4633,516,36.98,May 2023,5459.8,202234.0,13.953488372093025,2,192675.5,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13746,785,4670,552,38.0,May 2023,5459.8,225625.0,14.526315789473685,3,214362.66666666666,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13747,785,5064,319,36.18,April 2023,5356.2,123505.49,8.817025981205086,57,293912.23333333334,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13748,785,5209,496,16.0,May 2023,5459.8,92499.0,31.0,6,185356.75,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13749,785,5209,496,45.28,April 2023,5356.2,254700.0,10.954063604240282,6,185356.75,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13750,785,5496,458,13.0,April 2023,5356.2,87750.0,35.23076923076923,1,87750.0,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13751,787,4032,318,31.22,April 2023,5356.2,146343.75,10.185778347213326,2,159371.875,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13752,787,4610,396,30.0,April 2023,5356.2,168750.0,13.2,3,158721.87666666668,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
13753,787,5086,325,30.32,May 2023,5459.8,82408.82,10.718997361477573,16,127442.18625,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13754,788,4427,338,38.0,May 2023,5459.8,905112.5,8.894736842105264,1,905112.5,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387
13755,788,4485,330,34.91,April 2023,5356.2,169095.31,9.452878831280437,16,192009.27875,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983
