start_pin,destination_pin,bharat_sir_eway_data_mar24_050424.origin_from_state,bharat_sir_eway_data_mar24_050424.destination_from_state,bharat_sir_eway_data_mar24_050424.rtn_period,travel_distance,bharat_sir_eway_data_mar24_050424.transport_mode,bharat_sir_eway_data_mar24_050424.hsn_code_4d,quantity,bharat_sir_eway_data_mar24_050424.unit_quantity_code,Quantity (In TON),amount,bharat_sir_eway_data_mar24_050424.total_tax,bharat_sir_eway_data_mar24_050424.ewbs_count,bharat_sir_eway_data_mar24_050424.supplier_gstin_cnt,Cost pre Km per TON
508246,505327,36,36,202403,446,1,@2523,2,MTS,2,11562.4,3237.48,1,1,12.96233184
508246,505405,36,36,202403,320,1,@2523,35.25,MTS,35.25,187265.63,52434.38,1,1,16.60156294
508246,509129,36,36,202403,413,1,@2523,35.19,MTS,35.19,161874,45324.72,1,1,11.13801453
508246,524309,36,37,202403,422,1,@2523,20,TON,20,89062,24937.36,1,1,10.55236967
508246,530011,36,37,202403,495,1,@2523,0.5,MTS,0.5,2187.5,612.5,1,1,8.838383838
508246,533003,36,37,202403,341,1,@2523,36,MTS,36,438750,122850,3,1,35.74046921
508246,535558,36,37,202403,618,1,@2523,5,MTS,5,30469,8531.32,1,1,9.860517799
515408,571606,37,29,202403,425,1,@2523,26.72,MTS,26.72,100200,28056,1,1,8.823529412
515408,573201,37,29,202403,459,1,@2523,26,MTS,26,722952.75,202426.77,8,2,60.57924837
515408,600037,37,33,202403,428,1,@2523,34.24,MTS,34.24,133750,37450,1,1,9.126752336
515408,635303,37,33,202403,437,1,@2523,32.18,MTS,32.18,170956.25,47867.75,1,1,12.15675057
515415,517416,37,37,202403,307,1,@2523,39.04,MTS,39.04,175680,49190.4,1,1,14.65798046
515415,573103,37,29,202403,411,1,@2523,44.48,MTS,44.48,222400,62272,1,1,12.16545012
515415,600045,37,33,202403,410,1,@2523,44.94,MTS,44.94,217678.13,60949.88,1,1,11.81402466
515415,600103,37,33,202403,416,1,@2523,39.2,MTS,39.2,188293.28,52722.12,1,1,11.54663462
515415,607001,37,33,202403,597,1,@2523,45,MTS,45,210937.5,59062.5,1,1,7.851758794
515415,639118,37,33,202403,578,2,@2523,3374.32,MTS,3374.32,10281553.04,2878834.86,1,1,5.271626298
515415,641402,37,33,202403,626,1,@2523,39.78,MTS,39.78,472071.64,132180.06,2,1,18.95696458
515415,670307,37,32,202403,612,1,@2523,40.32,MTS,40.32,258300,72324,1,1,10.46772876
516289,571434,37,29,202403,405,1,@2523,42.12,MTS,42.12,217181,60811,1,1,12.73146683
516289,572106,37,29,202403,346,1,@2523,40.06,MTS,40.06,194041,54331,1,1,13.99930451
516289,600077,37,33,202403,319,1,@2523,29.98,MTS,29.98,100934.27,28261.6,1,1,10.55398165
516289,600077,37,33,202403,319,1,@2523,30.54,MTS,30.54,585437.13,163922.4,6,1,60.09253808
516289,603002,37,33,202403,339,1,@2523,42.5,MTS,42.5,199219,55781,1,1,13.82745098
516289,609001,37,33,202403,496,1,@2523,39.1,MTS,39.1,171063,47898,1,1,8.820590298
516289,638451,37,33,202403,593,1,@2523,40,MTS,40,192248,53829.44,1,1,8.104890388
516309,600120,37,33,202403,325,1,@2523,35.72,MTS,35.72,98731.47,27644.81,1,1,8.504735119
516310,562157,37,29,202403,330,1,@2523,40.46,MTS,40.46,195978.13,54873.88,1,1,14.67803068
516310,577548,37,29,202403,457,1,@2523,36,MTS,36,191250,53550,1,1,11.62472648
516311,603306,33,33,202403,386,1,@2523,39.58,MTS,39.58,210268.75,58875.26,1,1,13.76295337
516311,562114,37,29,202403,319,1,@2523,40.1,TON,40.1,1306498,365819.47,7,1,102.1347884
516311,573211,37,29,202403,485,1,@2523,42,TON,42,219844,61556,1,1,10.79253805
516311,577301,37,29,202403,380,1,@2523,36,TON,36,635626,177976,3,1,46.46388889
516311,600122,37,33,202403,356,1,@2523,34.64,TON,34.64,351812,98508,2,1,28.52875159
516433,521101,37,37,202403,495,1,@2523,4,MTS,4,18750,5250,1,1,9.46969697
516433,562114,37,29,202403,318,1,@2523,40.2,MTS,40.2,194718.75,54521.25,1,1,15.23191824
516433,577223,37,29,202403,409,2,@2523,10,MTS,10,58593.75,16406.25,1,1,14.32610024
518123,560099,37,29,202403,306,1,@2523,32,MTS,32,150794.88,42222.57,1,1,15.39980392
518123,563113,37,29,202403,356,1,@2523,40.12,MTS,40.12,188062.5,52657.5,1,1,13.16713483
518123,577533,37,29,202403,369,1,@2523,4.48,MTS,4.48,35660.8,9985.02,2,1,21.57181572
518123,636115,37,33,202403,514,1,@2523,1.92,MTS,1.92,8592,2405.76,1,1,8.706225681
518123,636115,37,33,202403,514,1,@2523,33.04,MTS,33.04,147854,41399.12,1,1,8.706225681
518123,636115,37,33,202403,514,1,@2523,35.3,MTS,35.3,315935,88461.8,2,1,17.41245136
518124,517424,37,37,202403,346,1,@2523,7.5,MTS,7.5,45703.13,12796.88,1,1,17.61199615
518124,560064,37,29,202403,320,1,@2523,17,MTS,17,115971.44,32472,2,1,21.31827941
518124,562159,37,29,202403,386,1,@2523,6,MTS,6,35155.38,9843.51,1,1,15.17935233
518124,571403,37,29,202403,439,1,@2523,8,MTS,8,57646.8,16141.1,2,1,16.4142369
518124,600060,37,33,202403,399,1,@2523,11,MTS,11,35074.83,9820.95,1,1,7.9915311
518124,631302,37,33,202403,331,1,@2523,20,MTS,20,117150,32802,1,1,17.69637462
518206,632519,37,33,202403,367,1,@2523,34.23,MTS,34.23,105899.06,29651.74,1,1,8.429836313
518206,678621,37,32,202403,735,1,@2523,39.97,MTS,39.97,118660.94,33225.06,1,1,4.039115731
518220,560100,37,29,202403,328,1,@2523,36,MTS,36,639000,178920,3,1,54.11585366
518220,562159,37,29,202403,375,1,@2523,11,MTS,11,83119,23273,2,1,20.15006061
518220,563114,37,29,202403,345,1,@2523,29,MTS,29,328062,91858,2,1,32.7898051
518220,563131,37,29,202403,333,1,@2523,6,MTS,6,33000,9240,1,1,16.51651652
518220,573136,37,29,202403,495,1,@2523,5,MTS,5,30078,8422,1,1,12.15272727
518220,600072,37,33,202403,420,1,@2523,1,MTS,1,22344,6256,4,1,53.2
518220,606905,37,33,202403,402,1,@2523,1,MTS,1,46656,13064,8,1,116.0597015
518220,635201,37,33,202403,438,1,@2523,32,MTS,32,179500,50260,1,1,12.80679224
518220,635701,37,33,202403,471,1,@2523,17,MTS,17,194968,54592,2,1,24.34969402
518220,638104,37,33,202403,593,1,@2523,1,MTS,1,22124,6196,4,1,37.30860034
518220,638751,37,33,202403,616,1,@2523,21,MTS,21,117797,32983,1,1,9.10613791
518220,641041,37,33,202403,674,1,@2523,36,MTS,36,131259,36753,1,1,5.409619189
518220,670691,37,32,202403,647,1,@2523,25,MTS,25,139453,39047,1,1,8.621514683
518508,506169,37,36,202403,494,1,@2523,21,MTS,21,726789,203500.92,6,1,70.05870445
518508,515341,37,37,202403,301,1,@2523,30,MTS,30,135937.5,38062.5,1,1,15.05398671
518508,515571,37,37,202403,309,1,@2523,30,MTS,30,412499.98,115500.02,3,1,44.49837972
518508,517247,37,37,202403,301,1,@2523,30.7,MTS,30.7,158296.88,44323.12,1,1,17.13039921
518508,574219,37,29,202403,717,1,@2523,34.6,MTS,34.6,191921.87,53738.13,1,1,7.736227135
518508,632506,37,33,202403,386,1,@2523,36.82,MTS,36.82,163964.06,45909.94,1,1,11.53659309
521175,523357,37,37,202403,333,1,@2523,14,MTS,14,80937.5,22662.5,1,1,17.36111111
521175,530048,37,37,202403,487,1,@2523,34.86,MTS,34.86,168853.13,47278.88,1,1,9.946098857
521175,531011,37,37,202403,431,1,@2523,30.7,MTS,30.7,142055.04,0,1,1,10.73596288
521175,531021,37,37,202403,453,1,@2523,31,MTS,31,155000,43400,1,1,11.03752759
521175,531061,37,37,202403,428,1,@2523,38.84,MTS,38.84,185097.07,51827.18,1,1,11.13464958
521175,764039,37,21,202403,621,1,@2523,30.28,MTS,30.28,163228.28,45703.92,1,1,8.680563799
521175,764039,37,21,202403,621,1,@2523,35.96,MTS,35.96,193847.05,54277.18,1,1,8.680563392
521457,504105,37,36,202403,408,1,@2523,34.12,MTS,34.12,117287.5,32840.5,1,1,8.425245098
521457,517507,37,37,202403,494,1,@2523,1,MTS,1,3729.6,0,1,1,7.549797571
522414,502286,37,36,202403,353,1,@2523,12.5,TON,12.5,70312.5,19687.5,1,1,15.93484419
522414,533295,37,37,202403,394,1,@2523,3,MTs,3,13593.75,3806.26,1,1,11.50063452
522414,600014,37,33,202403,490,1,@2523,40.14,MTS,40.14,125437.5,35122.5,1,1,6.37755102
522414,603103,37,33,202403,490,1,@2523,35.3,MTS,35.3,166847.57,46717.32,1,1,9.646040932
522421,524004,37,37,202403,311,1,@2523,6,MTS,6,26160.96,7325.06,1,1,14.01980707
522421,603103,37,33,202403,525,1,@2523,2,MTS,2,88125,24675,9,1,83.92857143
522437,413215,37,27,202403,535,2,@2523,3965.74,MTS,3965.74,16295015.47,4562604.33,1,1,7.680274764
522437,506142,37,36,202403,320,1,@2523,34,TON,34,143437.5,40162.5,1,1,13.18359375
522437,517001,37,37,202403,462,1,@2523,34.76,TON,34.76,152075,42581,1,1,9.46969697
522437,517299,37,37,202403,490,1,@2523,35.42,TON,35.42,157729.69,44164.32,1,1,9.088010348
522437,531031,37,37,202403,463,1,@2523,34.96,TON,34.96,287507.34,80502.04,2,1,17.76219042
522437,600028,37,33,202403,441,1,@2523,35.16,TON,35.16,173053.12,48454.87,1,1,11.16071396
522437,600048,37,33,202403,460,1,@2523,39.62,TON,39.62,185718.75,52001.25,1,1,10.19021739
522437,600118,37,33,202403,427,1,@2523,34.48,TON,34.48,158931.25,44500.75,1,1,10.79478923
522437,600122,37,33,202403,443,1,@2523,33.4,TON,33.4,151343.75,42376.25,1,1,10.2285553
522437,601202,37,33,202403,399,1,@2523,34.58,TON,34.58,153989.06,43116.94,1,1,11.1607141
522437,603204,37,33,202403,474,1,@2523,35,TON,35,166796.87,46703.12,1,1,10.05406088
522437,751010,37,21,202403,935,1,@2523,36,TON,36,517500,144900,4,1,15.37433155
522614,631001,37,33,202403,455,1,@2523,27,BAG,1.35,132890.62,37209.38,1,1,216.3461457
531011,768219,37,21,202403,720,1,@2523,4.2,OTH,,233940,65503.2,1,1,#DIV/0!
531031,521002,37,37,202403,340,1,@2523,35.9,MTS,35.9,173890.63,48689.38,1,1,14.24632394
531031,764045,37,21,202403,365,1,@2523,6,MTS,6,31031.25,8688.75,1,1,14.16952055
531055,494001,37,22,202403,365,1,@2523,30,MTS,30,1755948,491665.44,13,1,160.3605479
531055,754001,37,21,202403,509,1,@2523,35.51,MTS,35.51,141484.98,39615.79,1,1,7.827838972
531055,760001,37,21,202403,322,1,@2523,10,MTS,10,100734,28205.52,3,1,31.28385093
531055,761110,37,21,202403,361,1,@2523,36,MTS,36,167531.53,46908.83,1,1,12.89100723
531055,764057,37,21,202403,301,1,@2523,10,MTS,10,168906.25,47293.75,3,1,56.11503322
531055,767001,37,21,202403,545,1,@2523,8,MTS,8,31622.4,8854.27,1,1,7.252844037
560068,400080,29,27,202403,1009,1,@2523,430,BAG,21.5,321640,90059.2,2,1,14.82656095
560068,518466,29,37,202403,392,1,@2523,500,BAG,25,101565,28438.2,1,1,10.36377551
561213,576213,29,29,202403,445,1,@2523,17,TON,17,100937.5,28262.5,1,1,13.34269663
561213,673101,29,32,202403,457,1,@2523,44.34,TON,44.34,288210,80698.8,1,1,14.22319475
574326,581108,29,29,202403,354,1,@2523,250,BAG,12.5,72265,20234.2,1,1,16.33107345
583115,575020,29,29,202403,479,1,@2523,15,TON,15,178125,49875,2,1,24.79123173
583115,581315,29,29,202403,337,1,@2523,27,TON,27,158203.12,44296.88,1,1,17.38686889
583275,416003,29,27,202403,396,1,@2523,30.12,MTS,30.12,141187.5,39532.5,1,1,11.83712121
583275,576105,29,29,202403,392,1,@2523,31,MTS,31,290656,0,2,1,23.91836735
583275,641103,29,33,202403,684,2,@2523,653.8,MTS,653.8,2234667.97,625707.03,1,1,4.997030339
585211,410218,29,27,202403,550,1,@2523,35.94,MTS,35.94,302614.8,84732.14,2,1,15.30909091
585211,411041,29,27,202403,440,1,@2523,34.46,MTS,34.46,290153.2,81242.9,2,1,19.13636364
585211,411045,29,27,202403,441,1,@2523,34.92,MTS,34.92,207337.5,58054.5,1,1,13.46371882
585211,422002,29,27,202403,582,1,@2523,34.32,MTS,34.32,198412.5,55555.5,1,1,9.933419244
585211,431122,29,27,202403,341,1,@2523,29.86,MTS,29.86,149300,41804,1,1,14.6627566
585222,400703,29,27,202403,581,1,@2523,25,MTS,25,423437.5,118562.5,3,1,29.15232358
585222,410206,29,27,202403,559,1,@2523,28.82,MTS,28.82,135093.76,37826.26,2,1,8.38551046
585222,410206,29,27,202403,559,1,@2523,33.79,MTS,33.79,79195.31,22174.69,1,1,4.192754787
585222,410501,29,27,202403,478,1,@2523,35.06,MTS,35.06,421815.62,118108.38,2,1,25.16997878
585222,411014,29,27,202403,444,1,@2523,35.09,MTS,35.09,211088.28,59104.72,1,1,13.54870487
585222,411041,29,27,202403,454,1,@2523,33,MTS,33,177890.63,49809.38,1,1,11.87362368
585222,412204,29,27,202403,412,1,@2523,32.78,MTS,32.78,179265.63,50194.38,1,1,13.27366542
585222,413801,29,27,202403,379,1,@2523,34.85,MTS,34.85,204199.22,57175.78,1,1,15.46009244
585222,416436,29,27,202403,377,2,@2523,1312.8,MTS,1312.8,3076875,861525,1,1,6.216843501
585222,416516,29,27,202403,523,1,@2523,30,MTS,30,187968.75,52631.25,1,1,11.98016252
585222,431005,29,27,202403,482,1,@2523,34.2,MTS,34.2,181687.5,50872.5,1,1,11.02178423
585222,431506,29,27,202403,406,1,@2523,30,MTS,30,174843.75,48956.25,1,1,14.35498768
585222,444101,29,27,202403,522,1,@2523,35.1,MTS,35.1,175500,49140,1,1,9.578544061
585222,505001,29,36,202403,341,1,@2523,22.5,MTS,22.5,72000,20160,1,1,9.384164223
585222,505122,29,36,202403,362,1,@2523,25,MTS,25,131308.59,36766.41,1,1,14.50923646
585222,516173,29,37,202403,406,1,@2523,12,MTS,12,67500,18900,1,1,13.8546798
585222,517192,29,37,202403,549,1,@2523,31,MTS,31,167109.38,46790.63,1,1,9.818989365
585222,522437,29,37,202403,365,1,@2523,29.29,MTS,29.29,93728,26243.84,1,1,8.767123288
585222,577501,29,29,202403,408,1,@2523,30,MTS,30,96000,0,1,1,7.843137255
585222,581205,29,29,202403,435,1,@2523,10,MTS,10,118750,33250.02,2,1,27.29885057
585225,508223,29,36,202403,389,1,@2523,22,TON,22,117218.75,32821.25,1,1,13.69697943
585305,574151,29,29,202403,811,1,@2523,35.28,TON,35.28,187425,52479,1,1,6.550554871
585305,577228,29,29,202403,570,1,@2523,35,TON,35,185937.5,52062.5,1,1,9.320175439
585320,410206,29,27,202403,593,1,@2523,29.67,MTS,29.67,104031.33,29128.77,1,1,5.912782598
585320,410206,29,27,202403,593,1,@2523,50.03,MTS,50.03,170730.38,47804.51,1,1,5.754738725
585320,422605,29,27,202403,553,1,@2523,30.59,MTS,30.59,169679,47510,1,1,10.03052091
585320,580008,29,29,202403,436,1,@2523,10,MTS,10,115624,32376,2,1,26.51926606
587122,411019,29,27,202403,458,1,@2523,26,TON,26,284375,79625,2,1,23.88100437
587122,561203,29,29,202403,491,1,@2523,32,TON,32,512500,143500,3,1,32.61838086
587122,571107,29,29,202403,646,1,@2523,28,TON,28,564375,158025,3,1,31.20162539
591136,410403,29,27,202403,427,1,@2523,7.5,MTS,7.5,135351.57,37898.43,3,1,42.2643466
591136,412802,29,27,202403,302,1,@2523,34.33,MTS,34.33,187742.19,52567.81,1,1,18.10844395
591136,413109,29,27,202403,352,1,@2523,25,MTS,25,966796.84,270703.16,7,1,109.8632773
591136,415712,29,27,202403,356,1,@2523,29.47,MTS,29.47,161164.06,45125.94,1,1,15.36165707
591136,575023,29,29,202403,517,1,@2523,30,MTS,30,106875,29925,1,1,6.890715667
591136,576213,29,29,202403,436,1,@2523,38,MTS,38,2185740.94,0,10,1,131.9254551
591201,573134,29,29,202403,529,1,@2523,520,BAG,26,286000,80080,2,1,20.79395085
600028,637303,33,33,202403,382,1,@2523,58.16,MTS,58.16,203560,0,1,1,9.162303665
603319,639118,33,33,202403,308,1,@2523,35.72,MTS,35.72,147903.3,41412.92,1,1,13.44360357
621651,627106,33,33,202403,421,1,@2523,39.06,MTS,39.06,201403.12,56392.88,1,1,12.2476244
621651,627106,33,33,202403,421,1,@2523,58.42,MTS,58.42,301228.12,84343.88,1,1,12.2476245
621651,628103,33,33,202403,318,1,@2523,39.78,MTS,39.78,192684.38,53951.62,1,1,15.23191863
621651,679583,33,32,202403,406,1,@2523,28.26,MTS,28.26,165585.94,46364.06,1,1,14.43195835
621651,683572,33,32,202403,388,2,@2523,124.8,MTS,124.8,455597.63,127567.34,1,1,9.408819678
621705,516433,33,37,202403,566,1,@2523,29.94,MTS,29.94,87447.26,24485.23,1,1,5.160335984
621705,600054,33,33,202403,308,1,@2523,42.12,MTS,42.12,204018.74,57125.26,1,1,15.72646027
621705,600054,33,33,202403,308,1,@2523,80,MTS,80,400000,112000,1,1,16.23376623
621705,600099,33,33,202403,305,1,@2523,1,MTS,1,5937.5,1662.5,1,1,19.46721311
621705,601206,33,33,202403,332,1,@2523,39.9,MTS,39.9,193265.62,54114.38,1,1,14.58960806
621705,602001,33,33,202403,315,1,@2523,19,MTS,19,111328.12,31171.88,1,1,18.60118964
621705,626205,33,33,202403,316,1,@2523,37.64,MTS,37.64,120930.52,33860.48,1,1,10.16714981
621705,626205,33,33,202403,316,1,@2523,40.62,MTS,40.62,391514.28,109623.72,3,1,30.50145841
621705,626205,33,33,202403,316,1,@2523,57.1,MTS,57.1,183451.56,51366.44,1,1,10.16712629
621705,626205,33,33,202403,316,1,@2523,58.74,MTS,58.74,566160.66,158525.34,3,1,30.50132207
621705,626205,33,33,202403,316,1,@2523,59.6,MTS,59.6,191483.58,53615.42,1,1,10.16712578
621705,627852,33,33,202403,361,1,@2523,35,MTS,35,675390.62,0,3,1,53.45394697
621705,670504,33,32,202403,578,1,@2523,40.18,MTS,40.18,257403.12,72072.88,1,1,11.08347729
621705,670671,33,32,202403,523,1,@2523,34.66,MTS,34.66,159760.94,44733.06,1,1,8.813336658
621705,686691,33,32,202403,413,1,@2523,25,MTS,25,171875,48125,1,1,16.6464891
621707,627118,33,33,202403,396,1,@2523,48.28,TON,48.28,230084.37,64423.62,1,1,12.0344063
621707,627359,33,33,202403,341,1,@2523,43.84,TON,43.84,219200,61376,1,1,14.6627566
621713,560068,33,29,202403,376,1,@2523,3,MTS,3,35296.88,9883.13,2,1,31.29156028
621713,574253,33,29,202403,712,1,@2523,18,MTS,18,83809.8,23466.74,1,1,6.539466292
621713,670601,33,32,202403,566,1,@2523,35,MTS,35,619624.25,173494.8,4,1,31.27835689
621713,676501,33,32,202403,434,1,@2523,3,MTS,3,39375,11025,2,1,30.24193548
621729,626127,33,33,202403,317,1,@2523,32.63,MTS,32.63,134944.63,0,1,1,13.04605698
621729,626127,33,33,202403,317,1,@2523,40.05,MTS,40.05,165630.78,0,1,1,13.04605678
621730,563114,33,29,202403,353,1,@2523,51,MTS,51,255000,71400,1,1,14.16430595
621730,563130,33,29,202403,345,1,@2523,44.74,MTS,44.74,209718.75,58721.25,1,1,13.58695652
621730,626137,33,33,202403,331,1,@2523,16.7,MTS,16.7,80890.63,22649.38,1,1,14.63368671
621730,629160,33,33,202403,530,1,@2523,25,MTS,25,1550000,0,10,1,116.9811321
621730,641032,33,33,202403,318,1,@2523,5,MTS,5,30468.75,8531.26,1,1,19.16273585
621730,642126,33,33,202403,307,1,@2523,40.24,MTS,40.24,188625,52815,1,1,15.26872964
621730,670643,33,32,202403,584,1,@2523,40.58,MTS,40.58,278987.5,78116.5,1,1,11.77226027
621730,673636,33,32,202403,487,1,@2523,29.78,MTS,29.78,132614.06,37131.94,1,1,9.143993667
621730,676508,33,32,202403,454,1,@2523,39.36,MTS,39.36,190266.24,53274.55,1,1,10.64757709
621730,676510,33,32,202403,427,1,@2523,40.48,MTS,40.48,196813.76,55107.85,1,1,11.38641686
621730,686539,33,32,202403,448,1,@2523,31.92,MTS,31.92,139650,39102,1,1,9.765625
621730,689691,33,32,202403,490,1,@2523,29.68,MTS,29.68,187818.75,52589.25,1,1,12.91454082
621730,690518,33,32,202403,522,1,@2523,10,MTS,10,65625,18375,1,1,12.57183908
621730,695104,33,32,202403,581,1,@2523,35.46,MTS,35.46,152367.19,42662.81,1,1,7.395654166
624703,560067,33,29,202403,346,1,@2523,37.57,TON,37.57,123276.56,34517.44,1,1,9.483381311
624703,560081,33,29,202403,319,1,@2523,35.28,TON,35.28,163548.66,45793.62,1,1,14.53207835
624703,628203,33,33,202403,317,1,@2523,44.62,TON,44.62,251057.22,70296.02,1,1,17.74940861
624703,670009,33,32,202403,450,2,@2523,758.4,MTS,758.4,2966877.48,830725.69,1,1,8.693382208
624703,695029,33,32,202403,424,1,@2523,34.96,TON,34.96,202112.5,56591.5,1,1,13.63502358
625007,600052,33,33,202403,466,1,@2523,599,BAG,29.95,155740,43607.2,1,1,11.15879828
627352,613104,33,33,202403,307,1,@2523,15,MTS,15,86718.74,24281.26,1,1,18.83143105
637303,670706,33,32,202403,417,1,@2523,10,MTS,10,131250,36750,2,1,31.47482014
639114,671314,33,32,202403,465,1,@2523,6,TON,6,26950.6,7546.17,1,1,9.659713262
641016,600122,33,33,202403,484,1,@2523,7.5,MTS,7.5,96679.73,27070.32,1,1,26.63353444
642006,609001,33,33,202403,363,1,@2523,568,BAG,28.4,323936,90702.08,2,1,31.42203081
642102,600047,33,33,202403,504,1,@2523,20,MTS,20,102400,28672,1,1,10.15873016
713148,824202,19,10,202403,352,2,@2523,656.4,MTS,656.4,2977240.04,833627.21,1,1,12.88553976
713347,852128,19,10,202403,492,1,@2523,100,BAG,5,16020,4485.6,1,1,6.512195122
721134,825101,19,20,202403,421,1,@2523,28.61,MTS,28.61,176577.34,49441.66,1,1,14.66003532
735102,851202,19,10,202403,319,1,@2523,20,TON,20,107187.5,30012.5,1,1,16.80054859
735210,721659,19,19,202403,758,1,@2523,24.5,TON,24.5,155230.46,43464.54,1,1,8.358756125
742227,735211,19,19,202403,425,2,@2523,615.6,MTS,615.6,2905250.33,0,1,1,11.10442354
768038,755022,21,21,202403,364,2,@2523,840,TON,840,2649958.08,0,1,1,8.666791209
770017,754082,21,21,202403,349,1,@2523,24.26,MTS,24.26,59912.98,16775.64,1,1,7.07627493
770017,827014,21,20,202403,354,1,@2523,32.91,MTS,32.91,81275.19,22757.05,1,1,6.976327323
770017,827014,21,20,202403,354,1,@2523,34.16,MTS,34.16,84362.22,23621.42,1,1,6.97632775
770017,827014,21,20,202403,354,1,@2523,38.28,MTS,38.28,94537.05,26470.37,1,1,6.976327418
770018,755026,21,21,202403,341,1,@2523,35.15,MTS,35.15,182780,51178.4,1,1,15.24926686
781001,785601,18,18,202403,332,1,@2523,400,BAG,20,267187.5,74812.5,3,1,40.23908133
781001,791001,18,12,202403,734,1,@2523,600,BAG,30,157031.25,43968.75,1,1,7.13130109
781023,791125,18,12,202403,541,1,@2523,40,TON,40,1165000,326200,4,1,53.83548983
781031,784165,18,18,202403,330,1,@2523,25,MTS,25,196875,55125,1,1,23.86363636
781040,791110,18,12,202403,356,1,@2523,465,BAG,23.25,174375,48825,1,1,21.06741573
782140,795114,18,14,202403,385,1,@2523,9,MTS,9,57093.75,15986.25,1,1,16.47727273
782402,783324,18,18,202403,327,1,@2523,10,TON,10,155312.5,43487.5,2,1,47.49617737
782402,785662,18,18,202403,352,1,@2523,15,TON,15,239999.99,67200,2,1,45.45454356
782402,786602,18,18,202403,447,1,@2523,35,MTS,35,782578.65,219122.04,3,1,50.02100671
782402,786614,18,18,202403,441,1,@2523,25,TON,25,378125,105875,2,1,34.29705215
782446,785674,18,18,202403,325,1,@2523,186,BAG,9.3,71203.12,19936.88,1,1,23.55769065
782446,787059,18,18,202403,445,1,@2523,0.8,MTS,0.8,6675,1869,1,1,18.75
784501,790104,18,12,202403,332,1,@2523,190,BAG,9.5,57890.62,16209.37,1,1,18.35466709
788030,781038,18,18,202403,397,1,@2523,19.85,MTS,19.85,155078.13,43421.88,1,1,19.67884194
791125,791105,12,12,202403,476,1,@2523,240,BAG,12,91875,25725,1,1,16.08455882
793200,799008,17,16,202403,366,1,@2523,560,BAG,28,179200,50176,1,1,17.4863388
793210,735102,17,19,202403,616,1,@2523,30.68,TON,30.68,189476.62,53053.46,2,1,10.02581211
793210,782140,17,18,202403,324,1,@2523,19.21,MTS,19.21,86445,24204.6,1,1,13.88888889
793210,782140,17,18,202403,324,1,@2523,25.41,MTS,25.41,228690,64033.2,2,1,27.77777778
793210,783382,17,18,202403,417,1,@2523,25,MTS,25,3171695.04,888074.56,29,1,304.2393324
793210,799155,17,16,202403,438,1,@2523,20,MTS,20,158125,44275,1,1,18.05079909
800001,831016,10,20,202403,458,1,@2523,918,BAG,45.9,853740,239047.2,3,1,40.61135371
802101,854113,10,10,202403,530,1,@2523,40,MTS,40,168750,47250,1,1,7.95990566
803101,845306,10,10,202403,324,1,@2523,15,TON,15,93750,26250,1,1,19.29012346
821105,271201,10,9,202403,354,1,@2523,600,BAG,30,680625,190575,6,1,64.08898305
821303,811308,10,10,202403,316,1,@2523,25,MTS,25,421874.96,118125.04,4,1,53.40189367
824101,813107,10,10,202403,350,1,@2523,35,MTS,35,4410000,0,28,1,360
824101,845106,10,10,202403,369,1,@2523,57,MTS,57,513000,0,2,1,24.3902439
824121,853204,10,10,202403,347,2,@2523,7.8,MTS,7.8,35100,0,1,1,12.96829971
827014,802164,20,10,202403,361,1,@2523,15,MTS,15,510468.73,142931.27,6,1,94.26938689
831016,811305,20,10,202403,377,2,@2523,704,TON,704,5548928,1553699.84,2,1,20.9071618
831016,822114,20,20,202403,354,1,@2523,20,TON,20,359062.5,100537.5,3,1,50.71504237
831016,845401,20,10,202403,611,2,@2523,2738.8,TON,2738.8,21587221.6,6044422.04,2,1,12.90016367
834005,815359,20,20,202403,320,1,@2523,730,BAG,36.5,226300,63364,1,1,19.375
999999,221110,99,9,202403,850,1,@2523,58.84,MTS,58.84,219964.13,61589.96,1,1,4.398051146
110041,422006,7,27,202403,1278,1,@2523,975,BAG,48.75,551850,154518,2,1,8.857589984
110068,125077,7,6,202403,314,1,@2523,950,BAG,47.5,7450850,2086238,23,1,499.5541401
124106,151001,6,3,202403,302,1,@2523,44,TON,44,191695.62,53674.78,1,1,14.42622065
124146,140110,6,3,202403,324,1,@2523,40.3,MTS,40.3,214093.75,59946.25,1,1,16.39660494
124146,173025,6,2,202403,323,1,@2523,39.08,MTS,39.08,198453.14,55566.88,1,1,15.72175041
125077,247001,6,7,202403,317,1,@2523,750,BAG,37.5,262500,73500,1,1,22.08201893
132107,151001,6,3,202403,337,1,@2523,42,MTS,42,242053.56,67775,1,1,17.10142433
134113,172111,6,2,202403,434,1,@2523,350,BAG,17.5,164062.5,45937.5,2,1,21.60138249
140113,176309,3,2,202403,418,1,@2523,29.13,TON,29.13,144512.11,40463.39,1,1,11.86827158
140113,246444,3,5,202403,470,1,@2523,22.74,TON,22.74,120806.25,33825.75,1,1,11.30319149
140401,182204,3,1,202403,674,1,@2523,21.16,MTS,21.16,95881.25,26846.75,1,1,6.722922849
140401,182204,3,1,202403,674,1,@2523,26.09,MTS,26.09,118220.31,33101.69,1,1,6.722922706
174101,176312,2,2,202403,340,1,@2523,18,MTS,18,270000,75600,3,1,44.11764706
176403,185211,2,1,202403,370,1,@2523,160,Bag,8,148437.5,41562.5,3,1,50.14780405
