start_pin,destination_pin,bharat_sir_eway_data_aug23_sep23_020424.origin_from_state,bharat_sir_eway_data_aug23_sep23_020424.destination_from_state,bharat_sir_eway_data_aug23_sep23_020424.rtn_period,travel_distance,bharat_sir_eway_data_aug23_sep23_020424.transport_mode,bharat_sir_eway_data_aug23_sep23_020424.hsn_code_4d,quantity,bharat_sir_eway_data_aug23_sep23_020424.unit_quantity_code,Quantity (in TON),amount,bharat_sir_eway_data_aug23_sep23_020424.total_tax,bharat_sir_eway_data_aug23_sep23_020424.ewbs_count,bharat_sir_eway_data_aug23_sep23_020424.supplier_gstin_cnt,Cost pre Km per TON
486450,226017,23,9,202309,548,2,@2523,559.2,MTS,559.2,5364310.54,1502006.96,2,1,17.50516425
486450,229301,23,9,202308,420,1,@2523,29.91,MTS,29.91,119172.81,33368.39,1,1,9.486619382
486450,473551,23,23,202309,414,1,@2523,20,MTS,20,106250,29750,1,1,12.8321256
486776,224001,23,9,202309,441,1,@2523,42,MTS,42,1833457.08,513368.02,7,1,98.98807256
486776,224238,23,9,202308,437,1,@2523,42.04,MTS,42.04,263590.8,73805.44,2,1,14.34782609
486776,464668,23,23,202308,446,1,@2523,24,MTS,24,1157625.84,324135.28,8,1,108.1489013
486776,480661,23,23,202309,398,1,@2523,30,MTS,30,156340.5,0,1,1,13.09384422
488001,487001,23,23,202309,359,1,@2523,1,MTS,1,5718.75,1601.26,1,1,15.92966574
488441,208020,23,9,202309,317,1,@2523,42,TON,42,459375,128625,2,1,34.50315457
488441,209801,23,9,202309,328,1,@2523,41.73,TON,41.73,228210.94,63899.06,1,1,16.67301848
488441,226401,23,9,202309,368,1,@2523,5,TON,5,24453.12,6846.88,1,1,13.28973913
488441,226401,23,9,202309,368,1,@2523,39.55,TON,39.55,193424.22,54158.78,1,1,13.28974193
488441,462001,23,23,202308,361,1,@2523,31,TON,31,140468.74,39331.26,1,1,12.55193816
490024,813105,22,10,202309,1138,2,@2523,261,TON,261,844877.88,236565.81,1,1,2.844534271
490036,768005,21,21,202308,315,1,@2523,600,BAG,30,132500,37100,1,1,14.02116402
490036,495118,22,22,202309,322,1,@2523,36,MTS,36,400500,112140,2,1,34.54968944
490036,497442,22,22,202308,372,1,@2523,30,MTS,30,135937.5,38062.5,1,1,12.18077957
490036,768201,22,21,202308,352,1,@2523,25,MTS,25,95703.12,26796.87,1,1,10.87535455
490036,770031,22,21,202308,532,1,@2523,30.72,MTS,30.72,86016,24084.48,1,1,5.263157895
493114,110027,22,7,202308,1207,1,@2523,27,MTS,27,336474,94212.72,1,1,10.32477216
493116,494122,22,22,202308,522,1,@2523,25,MTS,25,133984.5,37515.66,1,1,10.26701149
493118,481001,22,23,202309,332,1,@2523,5,MTS,5,22656.25,6343.75,1,1,13.64834337
493118,483105,22,23,202308,386,1,@2523,18,MTS,18,356062,99697.36,4,1,51.24668969
493118,497225,22,22,202309,419,1,@2523,15,MTS,15,877730,245764.4,10,1,139.6547335
493118,754029,22,21,202309,529,1,@2523,30.21,MTS,30.21,75525,21147,1,1,4.725897921
493118,754029,22,21,202308,529,1,@2523,37.55,MTS,37.55,93875,26285,1,1,4.725897921
493118,762023,22,21,202308,425,1,@2523,16,MTS,16,1514500,424060,20,1,222.7205882
493118,766100,22,21,202308,352,1,@2523,35,MTS,35,166250,46550,1,1,13.49431818
493118,824101,22,10,202309,544,1,@2523,34.54,MTS,34.54,86350,24178,1,1,4.595588235
493118,824101,22,10,202308,544,1,@2523,36.9,MTS,36.9,92250,25830,1,1,4.595588235
493118,824101,22,10,202309,544,1,@2523,41.19,MTS,41.19,102975,28833,1,1,4.595588235
493118,824101,22,10,202308,544,1,@2523,45.06,MTS,45.06,112650,31542,1,1,4.595588235
493118,842001,22,10,202308,753,2,@2523,263.6,TON,263.6,1085030.32,303808.49,1,1,5.466401062
493195,754027,22,21,202309,571,1,@2523,30.79,MTS,30.79,84610.92,23691.06,1,1,4.812609457
493196,754027,22,21,202309,546,1,@2523,24.27,MTS,24.27,66693.96,18674.31,1,1,5.032967033
493196,754027,22,21,202309,546,1,@2523,28.94,MTS,28.94,79527.12,22267.6,1,1,5.032967033
493196,754027,22,21,202309,546,1,@2523,34.46,MTS,34.46,284088.24,79544.73,3,1,15.0989011
493196,754027,22,21,202309,546,1,@2523,34.58,MTS,34.58,95025.84,26607.24,1,1,5.032967033
493196,754027,22,21,202308,546,1,@2523,35.43,MTS,35.43,111073.05,31100.46,1,1,5.741758242
493331,711302,22,19,202308,769,2,@2523,3947.71,TON,3947.71,14062647.05,3937541.17,1,1,4.632287388
493332,470661,22,23,202308,480,1,@2523,30,MTS,30,135000,37800,1,1,9.375
493332,482002,22,23,202308,381,1,@2523,32,MTS,32,261000,73080,2,1,21.40748031
493332,482004,22,23,202308,379,1,@2523,32,MTS,32,1070000,299600,9,1,88.22559367
493332,494442,22,22,202309,394,1,@2523,25,MTS,25,152343.75,42656.26,1,1,15.46637056
493332,497226,22,22,202309,307,2,@2523,980,MTS,980,4833673.6,0,1,1,16.06618893
493332,753004,22,21,202309,538,2,@2523,591,MTS,591,3149840.88,881955.45,1,1,9.906468401
493332,755026,22,21,202308,574,1,@2523,38.92,MTS,38.92,138588.28,38804.72,1,1,6.203571339
493332,758034,22,21,202308,517,1,@2523,33.3,MTS,33.3,202921.87,56818.13,1,1,11.78675019
493332,822102,22,20,202308,486,1,@2523,32.85,MTS,32.85,195047.21,54613.13,1,1,12.21709917
493332,822102,22,20,202309,486,1,@2523,35,MTS,35,221484.87,62015.63,1,1,13.02086243
493332,825301,22,20,202309,628,1,@2523,5,MTS,5,30078.12,8421.88,1,1,9.579019108
494331,494444,22,22,202309,337,1,@2523,572,BAG,28.6,125781,35218.68,1,1,13.05025835
500049,211011,36,9,202309,1161,1,@2523,505,BAG,25.25,1329160,372164.8,7,1,45.34022394
500067,535578,36,37,202308,860,1,@2523,805,bag,40.25,265650,74382,1,1,7.674418605
500092,523225,36,37,202309,337,1,@2523,32.23,TON,32.23,135970.31,38071.69,1,1,12.51854576
501141,587312,36,29,202308,336,1,@2523,100,BAG,5,88220,142662.8,4,1,52.51190476
501158,410206,36,27,202309,650,1,@2523,49.3,MTS,49.3,207984.38,58235.63,1,1,6.490384771
501158,410210,36,27,202309,600,1,@2523,29.88,MTS,29.88,537840,150595.2,3,1,30
501158,431127,36,27,202308,402,1,@2523,30,MTS,30,442968.75,124031.25,3,1,36.73041045
504218,431401,36,27,202309,358,1,@2523,19,MTS,19,124689.4,34913.03,1,1,18.33128492
504218,431705,36,27,202308,334,1,@2523,5,MTS,5,62188,17412.64,2,1,37.23832335
504218,431715,36,27,202308,310,1,@2523,9,MTS,9,59063.4,16537.75,1,1,21.16967742
504218,440003,36,27,202309,301,1,@2523,30,MTS,30,121875,34125,1,1,13.49667774
504218,444104,36,27,202308,443,2,@2523,326.5,MTS,326.5,1159075,324541,1,1,8.013544018
504218,444606,36,27,202308,435,1,@2523,35.36,MTS,35.36,176800,49504,1,1,11.49425287
504218,444906,36,27,202309,393,1,@2523,10,MTS,10,113128,31675.84,2,1,28.78575064
504218,500032,36,36,202308,312,1,@2523,29.23,MTS,29.23,132448.44,37085.56,1,1,14.52323745
504218,508252,36,36,202308,317,1,@2523,31.08,MTS,31.08,140831.25,39432.76,1,1,14.29416404
505187,441106,36,27,202309,385,1,@2523,42,MTS,42,1371562.5,384037.5,6,1,84.82142857
508204,600052,33,33,202309,543,1,@2523,35.14,MTS,35.14,174327.43,48811.68,1,1,9.136169345
508204,605105,33,34,202309,718,1,@2523,260,Bag,13,59922.2,16778.22,1,1,6.419777159
508204,518176,36,37,202309,476,1,@2523,31,TON,31,153546.87,42993.12,1,1,10.40572445
508204,518543,36,37,202309,362,1,@2523,5,TON,5,27890.62,7809.37,1,1,15.40918232
508204,531163,36,37,202308,534,1,@2523,38.49,TON,38.49,180421.87,50518.12,1,1,8.778089644
508204,535124,36,37,202308,626,1,@2523,22,TON,22,141625,39655,1,1,10.28354633
508204,600014,36,33,202308,550,1,@2523,39.84,MTS,39.84,398399.6,111551.88,3,1,18.18179993
508204,600063,36,33,202308,600,1,@2523,29.92,MTS,29.92,105187.35,29452.46,1,1,5.859366644
508206,518396,36,37,202309,527,1,@2523,540,BAG,27,106000,29680,1,1,7.449574812
508218,431513,36,27,202309,575,1,@2523,30,MTS,30,539062.5,150937.5,5,1,31.25
508218,533247,36,37,202308,330,1,@2523,31,MTS,31,165055.63,46215.58,1,1,16.13447019
508218,585402,36,29,202309,336,1,@2523,30,MTS,30,163800,45864,1,1,16.25
508246,413512,36,27,202308,506,1,@2523,1,MTS,1,11484,3215.53,3,1,22.69565217
508246,502286,36,36,202308,354,1,@2523,32,TON,32,147500,41300,1,1,13.02083333
508246,503001,36,36,202308,368,1,@2523,34.5,TON,34.5,148242.19,41507.82,1,1,11.67629096
508246,504219,36,36,202309,366,1,@2523,32,MTS,32,149996.8,41999.1,1,1,12.80710383
508246,509102,36,36,202308,398,1,@2523,29.72,MTS,29.72,122455.61,34287.58,1,1,10.35253742
508246,509209,36,36,202308,317,1,@2523,30.55,MTS,30.55,125875.47,35245.14,1,1,12.99782329
508246,524309,36,37,202308,422,1,@2523,2,TON,2,9375,2625,1,1,11.10781991
508246,532221,36,37,202309,641,1,@2523,1,MTS,1,23564,6596,4,1,36.76131045
508246,533201,36,37,202308,303,1,@2523,11.5,TON,11.5,310859.36,87040.61,5,1,89.2120419
508246,533287,36,37,202309,328,1,@2523,4.35,MTS,4.35,21070.31,5899.69,1,1,14.76752874
508246,533287,36,37,202309,328,1,@2523,29.88,MTS,29.88,282459.23,79088.58,2,1,28.82048825
508246,533450,36,37,202309,391,1,@2523,25,MTS,25,92530,25908.4,1,1,9.465984655
508246,583101,36,29,202308,578,1,@2523,2,TON,2,8593.75,2406.25,1,1,7.434039792
508355,533201,36,37,202309,335,1,@2523,20,MTS,20,210312.5,58887.5,2,1,31.38992537
508355,534260,36,37,202308,310,1,@2523,29.34,MTS,29.34,135239.06,37866.94,1,1,14.86895134
515408,571434,37,29,202308,466,1,@2523,20,MTS,20,123437.5,34562.5,1,1,13.24436695
515408,577548,37,29,202308,466,1,@2523,11,MTS,11,35057,9815.96,1,1,6.839055794
515408,630302,37,33,202308,790,1,@2523,24,MTS,24,73124.88,20474.97,1,1,3.856797468
515408,632106,37,33,202309,335,1,@2523,30,MTS,30,105468.75,29531.25,1,1,10.49440299
515408,636701,37,33,202308,395,1,@2523,11,MTS,11,118593.76,33206.26,2,1,27.2943061
515408,638001,37,33,202308,543,1,@2523,36,MTS,36,168750,47250,1,1,8.632596685
515408,638455,37,33,202309,570,1,@2523,31,MTS,31,138314.01,38727.99,1,1,7.827617997
515408,639120,37,33,202309,603,1,@2523,32,MTS,32,170000,47600,1,1,8.810116086
515408,641602,37,33,202308,615,1,@2523,36,MTS,36,154687.5,43312.5,1,1,6.986788618
515408,641668,37,33,202308,619,1,@2523,0.62,MTS,0.62,2179.69,610.31,1,1,5.679529939
515415,517644,37,37,202309,308,1,@2523,25,MTS,25,140625,39375,1,1,18.26298701
515415,562107,37,29,202308,301,1,@2523,37.04,MTS,37.04,179412.5,50235.5,1,1,16.09219269
515415,577412,37,29,202308,392,1,@2523,20,MTS,20,96875,27125,1,1,12.3565051
515415,641001,37,33,202309,633,1,@2523,42.94,MTS,42.94,254785.78,71340.02,1,1,9.373665153
515415,641402,37,33,202308,626,1,@2523,43.42,MTS,43.42,228267.62,63914.94,1,1,8.39808292
515601,577129,37,29,202308,305,1,@2523,100,BAG,5,19140.63,5359.38,1,1,12.55123279
516001,522501,37,37,202309,486,1,@2523,640,BAG,32,292492.8,81897.96,3,1,18.80740741
516289,522005,37,37,202309,402,1,@2523,7,MTS,7,46725.05,0,2,1,16.60449538
516289,577548,37,29,202309,482,1,@2523,35,MTS,35,498090.6,139465.37,4,1,29.52522822
516289,605108,37,33,202309,382,1,@2523,29.16,MTS,29.16,143522,40186,1,1,12.88450075
516289,605108,37,33,202309,382,1,@2523,43.18,MTS,43.18,644327,180412,3,1,39.06252652
516289,637205,37,33,202309,503,1,@2523,42.96,MTS,42.96,211444,59204,1,1,9.785051331
516289,671323,37,32,202309,631,1,@2523,40.3,MTS,40.3,229836,64354,1,1,9.038235421
516311,572106,37,29,202308,367,1,@2523,42,TON,42,190806,53425.68,1,1,12.37874659
516311,577526,37,29,202308,315,1,@2523,29.58,TON,29.58,425212,119060,3,1,45.63486697
516311,582101,37,29,202309,350,1,@2523,30,TON,30,463126,129676,3,1,44.1072381
516311,600107,37,33,202308,360,1,@2523,39.6,TON,39.6,389812,109148,2,1,27.34371493
516311,631701,37,33,202309,316,1,@2523,39.5,TON,39.5,200586,56164,1,1,16.07002083
516433,411046,37,27,202308,912,2,@2523,12.5,MTS,12.5,71289.06,19960.94,1,1,6.253426316
516433,521301,37,37,202308,517,1,@2523,21,MTS,21,107543.07,0,1,1,9.905413098
516433,560081,37,29,202308,364,1,@2523,32,MTS,32,185250,51870,1,1,15.90401786
516433,560087,37,29,202308,333,1,@2523,47.55,MTS,47.55,237750,66570,1,1,15.01501502
516433,562157,37,29,202308,307,1,@2523,40.3,MTS,40.3,201500,56420,1,1,16.28664495
516433,577548,37,29,202309,502,1,@2523,31,MTS,31,400335.94,112094.06,2,1,25.72522426
516433,600117,37,33,202309,382,1,@2523,31,MTS,31,337846.86,94597.12,2,1,28.529544
518123,524201,37,37,202309,302,1,@2523,12,MTS,12,72375,20265,1,1,19.97102649
518123,576105,37,29,202309,680,1,@2523,36,MTS,36,165600,46368,1,1,6.764705882
518123,603107,37,33,202308,422,1,@2523,35.52,MTS,35.52,388944,108904.32,3,1,25.9478673
518123,636115,37,33,202308,514,1,@2523,24.92,MTS,24.92,102172,28608.16,1,1,7.976653696
518123,636115,37,33,202309,514,1,@2523,39.6,MTS,39.6,162360,45460.8,1,1,7.976653696
518123,636115,37,33,202309,514,1,@2523,42.88,MTS,42.88,175808,49226.24,1,1,7.976653696
518124,502032,37,36,202308,310,1,@2523,37.3,MTS,37.3,145614.35,40772.02,1,1,12.59312895
518124,524126,37,37,202309,306,1,@2523,25,MTS,25,640624.5,179374.86,5,1,83.74176471
518124,572137,37,29,202309,327,1,@2523,25,MTS,25,138672,38828.16,1,1,16.96293578
518124,574142,37,29,202309,671,1,@2523,35,MTS,35,194140.8,54359.42,1,1,8.266587183
518124,600017,37,33,202309,415,1,@2523,39.76,MTS,39.76,285775,80017,2,1,17.31927711
518124,600129,37,33,202308,426,1,@2523,31,MTS,31,1415135.72,396237.96,10,1,107.1585431
518124,635201,37,33,202309,462,1,@2523,5,MTS,5,61500,17220,2,1,26.62337662
518124,639002,37,33,202309,630,1,@2523,15,MTS,15,78187.5,21892.5,1,1,8.273809524
518206,577001,37,29,202309,364,1,@2523,20,MTS,20,87500,24500,1,1,12.01923077
518220,517247,37,37,202309,303,1,@2523,35,MTS,35,142188,39812,1,1,13.40763791
518220,571457,37,29,202309,500,1,@2523,1,MTS,1,5625,1575,1,1,11.25
518220,571606,37,29,202309,478,1,@2523,11,MTS,11,61359,17181,1,1,11.66964625
518220,574221,37,29,202308,584,1,@2523,1,MTS,1,5625,1575,1,1,9.631849315
518220,600081,37,33,202308,471,1,@2523,39.62,MTS,39.62,222862,62402,1,1,11.94264837
518220,625020,37,33,202309,752,1,@2523,1,MTS,1,42329,11851,7,1,56.28856383
518220,637101,37,33,202308,522,1,@2523,36,MTS,36,1439434,403046,7,1,76.59823329
518220,638107,37,33,202308,573,1,@2523,36,MTS,36,2610556,730964,13,1,126.5540043
518508,517589,37,37,202308,379,1,@2523,35.56,MTS,35.56,161131.24,45116.76,1,1,11.95580401
518508,563133,37,29,202309,421,1,@2523,39.2,MTS,39.2,186812.5,52307.5,1,1,11.31977435
518508,577001,37,29,202308,424,1,@2523,39.22,MTS,39.22,186907.81,52334.19,1,1,11.23968145
518508,583222,37,29,202308,306,1,@2523,31,MTS,31,2325000,651000,16,1,245.0980392
518508,605110,37,34,202309,530,1,@2523,6,MTS,6,22560.94,6317.06,1,1,7.09463522
518508,605602,37,33,202308,497,1,@2523,36.4,MTS,36.4,175175,49049,1,1,9.683098592
518508,636905,37,33,202308,591,1,@2523,5,MTS,5,145705,40797.4,5,1,49.30795262
521175,532001,37,37,202309,571,1,@2523,40,MTS,40,193410.4,0,1,1,8.468056042
521175,532290,37,37,202309,692,1,@2523,31.5,MTS,31.5,184570.47,51679.74,1,1,8.467312139
521175,535579,37,37,202308,570,1,@2523,29.68,MTS,29.68,143762.5,40253.5,1,1,8.497807018
521457,531116,37,37,202309,459,1,@2523,36,MTS,36,1103620,0,6,1,66.7889131
521457,635851,37,33,202309,736,1,@2523,10,MTS,10,59218,16581,1,1,8.045923913
521457,764001,37,21,202309,429,1,@2523,4,MTS,4,41249.2,11550,2,1,24.03799534
522414,509125,37,36,202309,374,1,@2523,36,TON,36,798750,223650,4,1,59.32486631
522414,530012,37,37,202309,492,1,@2523,35.12,MTS,35.12,159137.5,44558.5,1,1,9.209857724
522414,532429,37,37,202308,649,1,@2523,35.5,MTS,35.5,208007.81,58242.18,1,1,9.02831268
522421,502220,37,36,202309,336,1,@2523,42.53,MTS,42.53,498398.43,139551.57,3,1,34.87723162
522421,524003,37,37,202308,308,1,@2523,4,MTS,4,20625,5775,1,1,16.74107143
522426,524344,37,37,202308,315,1,@2523,20,MTS,20,359376,100625,3,1,57.04380952
522437,531031,37,37,202309,462,1,@2523,36.06,TON,36.06,155488.81,43536.86,1,1,9.333218686
522437,531031,37,37,202308,463,1,@2523,35.82,TON,35.82,308907.88,86494.2,2,1,18.62612076
522437,535001,37,37,202309,558,1,@2523,30.22,TON,30.22,132212.5,37019.5,1,1,7.840501792
522437,600118,37,33,202309,427,1,@2523,38.3,TON,38.3,179531.25,50268.75,1,1,10.97775176
522437,601102,37,33,202309,410,1,@2523,39.06,TON,39.06,366187.5,102532.5,2,1,22.86585366
522437,601201,37,33,202309,391,1,@2523,35.38,TON,35.38,165843.75,46436.25,1,1,11.98849105
522437,602024,37,33,202308,442,1,@2523,34.6,TON,34.6,170296.87,47683.12,1,1,11.13546347
522614,535240,37,37,202308,544,1,@2523,35.26,MTS,35.26,144566,0,1,1,7.536764706
531011,382170,37,24,202309,1914,1,@2523,22.4,OTH,,2486400,872592,2,1,#DIV/0!
531031,754009,37,21,202308,470,1,@2523,6,MTS,6,28593.75,8006.25,1,1,10.13962766
531055,759017,37,21,202308,612,1,@2523,35,MTS,35,1472877,412405.56,8,1,68.76176471
560068,400037,29,27,202308,1012,1,@2523,300,Bag,15,78515.63,21984.38,1,1,5.172307642
561213,576228,29,29,202308,464,1,@2523,12,TON,12,211875,59325,3,1,38.05226293
573218,605757,29,33,202309,445,1,@2523,100,   ,,29687.5,8312.5,1,1,#DIV/0!
581205,560092,29,29,202309,363,1,@2523,320,BAG,16,88750,32944,1,1,15.28064738
583115,670010,29,32,202308,550,1,@2523,30,TON,30,110204.16,30857.16,1,1,6.67904
583228,576229,29,29,202308,319,1,@2523,35,MTS,35,202343.75,56656.26,1,1,18.12304075
583228,581361,29,29,202308,337,1,@2523,25,MTS,25,152343.75,42656.26,1,1,18.08234421
583275,573116,29,29,202309,371,1,@2523,31,MTS,31,382664,107145.92,2,1,33.2722372
583275,574253,29,29,202308,421,1,@2523,41,MTS,41,199875,0,1,1,11.57957245
583275,585330,29,29,202309,479,1,@2523,30,MTS,30,260625,72975,2,1,18.13674322
583275,683513,29,32,202309,855,1,@2523,35,MTS,35,298730.46,83644.54,2,1,9.982638596
584128,585401,29,29,202308,335,1,@2523,510,BAG,25.5,133476.56,37373.44,1,1,15.62499971
585211,410507,29,27,202308,474,1,@2523,35.36,MTS,35.36,207187.32,58012.45,1,1,12.36153989
585211,411037,29,27,202309,415,1,@2523,29.28,MTS,29.28,1355956.8,379667.86,11,1,111.5903614
585211,411041,29,27,202309,440,1,@2523,30.06,MTS,30.06,379657.8,106304.19,3,1,28.70454545
585211,412108,29,27,202309,472,1,@2523,18,MTS,18,101250,28350,1,1,11.91737288
585211,413102,29,27,202309,347,1,@2523,34.26,MTS,34.26,198065.63,55458.38,1,1,16.66066324
585211,413105,29,27,202309,347,1,@2523,29.24,MTS,29.24,171327.98,47971.83,1,1,16.88579263
585211,414402,29,27,202308,340,1,@2523,31,MTS,31,317265.78,88834.42,2,1,30.10111765
585211,415608,29,27,202309,503,1,@2523,29.54,MTS,29.54,170778.13,47817.88,1,1,11.4935391
585222,410206,29,27,202308,559,1,@2523,29.74,MTS,29.74,69703.13,19516.88,1,1,4.19275522
585222,410218,29,27,202309,565,2,@2523,461.3,MTS,461.3,1081171.88,302728.13,1,1,4.148230108
585222,410506,29,27,202309,485,1,@2523,29.65,MTS,29.65,171414.06,47995.94,1,1,11.92010292
585222,412105,29,27,202309,463,1,@2523,31.85,MTS,31.85,184132.81,51557.19,1,1,12.48650091
585222,412201,29,27,202308,427,1,@2523,27.51,MTS,27.51,64476.56,18053.44,1,1,5.488875665
585222,412201,29,27,202308,427,1,@2523,29.91,MTS,29.91,70101.56,19628.44,1,1,5.488875682
585222,412219,29,27,202308,380,1,@2523,23.06,MTS,23.06,57650,16142,1,1,6.578947368
585222,412219,29,27,202309,380,1,@2523,24.32,MTS,24.32,60800,17024,1,1,6.578947368
585222,412219,29,27,202309,380,1,@2523,31.46,MTS,31.46,235950,66066,3,1,19.73684211
585222,412219,29,27,202309,380,1,@2523,34.96,MTS,34.96,289512.5,81063.5,2,2,21.79276316
585222,412219,29,27,202309,380,1,@2523,41.25,MTS,41.25,103125,28875,1,1,6.578947368
585222,412219,29,27,202309,380,1,@2523,41.82,MTS,41.82,104550,29274,1,1,6.578947368
585222,412219,29,27,202308,380,1,@2523,43.4,MTS,43.4,108500,30380,1,1,6.578947368
585222,416006,29,27,202309,429,1,@2523,31.95,MTS,31.95,174726.56,48923.44,1,1,12.74766882
585222,416416,29,27,202308,392,1,@2523,36,MTS,36,230400,64512,2,1,16.32653061
585222,431804,29,27,202308,471,1,@2523,10,MTS,10,235469.5,65931.46,4,1,49.99352442
585222,443301,29,27,202309,465,1,@2523,20,MTS,20,111250,31150,1,1,11.96236559
585222,504106,29,36,202309,386,1,@2523,15,MTS,15,48000,13440,1,1,8.29015544
585222,508207,29,36,202309,311,1,@2523,20,MTS,20,118750,33250,1,1,19.09163987
585222,522437,29,37,202309,365,1,@2523,32.45,MTS,32.45,103840,29075.2,1,1,8.767123288
585222,524001,29,37,202308,553,1,@2523,12,MTS,12,38400,10752,1,1,5.786618445
585222,573201,29,29,202308,756,1,@2523,33,MTS,33,464062.5,0,3,1,18.60119048
585222,577205,29,29,202309,532,1,@2523,24,MTS,24,76800,0,1,1,6.015037594
585222,577501,29,29,202309,408,1,@2523,6,MTS,6,70312.51,19687.5,2,1,28.72243056
585222,591201,29,29,202309,348,1,@2523,5,MTS,5,180000,0,11,1,103.4482759
585222,635207,29,33,202308,719,1,@2523,30,MTS,30,332812.5,93187.5,2,1,15.42941586
585225,416003,29,27,202308,342,1,@2523,36,TON,36,956624.35,267854.83,8,1,77.69853395
585292,411028,29,27,202308,430,1,@2523,29.17,MTS,29.17,170918.11,47857.08,1,1,13.62646475
585305,411028,29,27,202309,448,1,@2523,20,TON,20,123437.5,34562.5,1,1,13.7765067
585305,412201,29,27,202309,438,1,@2523,5,TON,5,62470.54,17491.76,3,1,28.52536073
585305,412207,29,27,202308,460,1,@2523,34.2,TON,34.2,352687.5,98752.5,3,1,22.41847826
585305,577213,29,29,202308,514,1,@2523,35,TON,35,172265.62,48234.38,1,1,9.575632018
585305,581115,29,29,202309,530,1,@2523,30.72,TON,30.72,146400,40992,1,1,8.991745283
585320,403503,29,30,202308,518,1,@2523,36.5,MTS,36.5,199609,55891,1,1,10.5574126
585320,410218,29,27,202309,598,2,@2523,1961.99,MTS,1961.99,13758572.6,3852400.32,2,1,11.72668897
585320,412201,29,27,202308,461,1,@2523,29.91,MTS,29.91,105152.79,29442.78,1,1,7.626116963
585320,412202,29,27,202308,449,1,@2523,29.88,MTS,29.88,315141.96,88239.75,3,1,23.48979884
585320,431513,29,27,202309,333,1,@2523,26,MTS,26,280312,78488,2,1,32.37606838
585320,580025,29,29,202309,411,1,@2523,32.1,MTS,32.1,158995,44518,1,1,12.05137534
587122,412105,29,27,202309,469,1,@2523,30,TON,30,1586718.75,444281.25,9,1,112.7731876
587122,412303,29,27,202309,435,1,@2523,29.83,TON,29.83,167793.75,46982.25,1,1,12.93103448
587122,415709,29,27,202309,404,1,@2523,33.62,TON,33.62,181232.81,50745.19,1,1,13.343131
587122,415803,29,27,202309,306,1,@2523,8.5,TON,8.5,25286.17,7080.13,1,1,9.72171088
587122,581345,29,29,202309,312,1,@2523,27,TON,27,1018828.15,285271.88,6,1,120.9435126
587204,560070,29,29,202309,497,1,@2523,600,NOS,,124218.8,34781.26,1,1,#DIV/0!
600004,744211,33,35,202309,1478,1,@2523,500,BAG,25,523437.48,146562.48,4,1,14.1661023
600020,501218,33,36,202309,675,1,@2523,29.97,MTS,29.97,124094.38,34746.43,1,1,6.134251783
600045,637404,33,33,202309,357,1,@2523,25,TON,25,115234.37,32265.62,1,1,12.91141401
600095,744103,33,35,202309,1463,4,@2523,700,bag,35,1648828.08,461671.83,9,1,32.20052885
612604,601101,33,33,202309,332,1,@2523,755,BAG,37.75,211400,59192,1,1,16.86746988
621651,577535,33,29,202308,668,1,@2523,30,MTS,30,173437.5,48562.5,1,1,8.654565868
621651,600123,33,33,202309,313,1,@2523,40.04,MTS,40.04,200200,56056,1,1,15.97444089
621651,627106,33,33,202308,421,1,@2523,37.06,MTS,37.06,196881.24,55126.76,1,1,12.6187642
621651,628002,33,33,202309,305,1,@2523,40.06,MTS,40.06,369303.12,103404.88,2,1,30.22540943
621651,632405,33,33,202308,328,1,@2523,30,MTS,30,135937.5,38062.5,1,1,13.81478659
621704,678731,33,32,202308,322,1,@2523,35,MTS,35,179474.05,50252.74,1,1,15.92493789
