start_pin,destination_pin,bharat_sir_eway_data_dec23_feb24_020424.origin_from_state,bharat_sir_eway_data_dec23_feb24_020424.destination_from_state,bharat_sir_eway_data_dec23_feb24_020424.rtn_period,travel_distance,bharat_sir_eway_data_dec23_feb24_020424.transport_mode,bharat_sir_eway_data_dec23_feb24_020424.hsn_code_4d,quantity,bharat_sir_eway_data_dec23_feb24_020424.unit_quantity_code,Quantity (in TON),amount,bharat_sir_eway_data_dec23_feb24_020424.total_tax,bharat_sir_eway_data_dec23_feb24_020424.ewbs_count,bharat_sir_eway_data_dec23_feb24_020424.supplier_gstin_cnt,Cost pre Km per TON
273308,829117,9,20,202312,587,1,@2523,40.36,MTS,40.36,153368,42943.04,1,1,6.473594549
282004,209862,9,9,202312,309,1,@2523,1050,BAG,52.5,262500,73500,1,1,16.18122977
282004,244924,9,9,202312,400,1,@2523,500,BAG,25,261718.76,73281.24,2,1,26.171876
283207,276001,9,9,202402,595,1,@2523,16.3,MTS,16.3,86186.74,0,1,1,8.886605145
283207,276001,9,9,202402,595,1,@2523,44,MTS,44,227445.24,0,1,1,8.687747899
284121,225001,9,9,202402,330,1,@2523,21.5,TON,21.5,131184,36732,1,1,18.48964059
284121,226021,9,9,202402,320,1,@2523,32.5,TON,32.5,295547,82752,2,1,28.41798077
284121,244001,9,9,202312,572,2,@2523,131.8,TON,131.8,5784965.6,0,8,1,76.73426573
284121,261001,9,9,202402,400,2,@2523,378.2,TON,378.2,4247186,0,2,1,28.075
284121,301001,9,8,202402,397,1,@2523,35,TON,35,1621487,454013,13,1,116.6957179
301707,207247,8,9,202312,352,1,@2523,20,MTS,20,120000,33600,1,1,17.04545455
303108,133201,8,6,202402,355,1,@2523,14,MTS,14,192937.64,54022.54,2,1,38.8204507
303108,134105,8,6,202312,406,1,@2523,40.72,MTS,40.72,235412.5,65915.5,1,1,14.23953202
303108,140109,8,3,202312,424,1,@2523,40.72,MTS,40.72,235524.48,65946.86,1,1,13.64150943
303108,140301,8,3,202312,407,1,@2523,40.58,MTS,40.58,707285.05,198039.84,3,1,42.8240785
303108,140501,8,3,202402,370,1,@2523,40.64,MTS,40.64,693440.31,194163.31,3,1,46.11621555
303108,476229,8,23,202402,329,1,@2523,20,MTS,20,1046250,292950,9,1,159.0045593
305901,203205,8,9,202402,518,1,@2523,40.76,MTS,40.76,101900,28532,1,1,4.826254826
305901,208001,8,9,202402,733,2,@2523,321.7,MTS,321.7,1528075,427861,1,1,6.480218281
305901,282001,8,9,202402,428,2,@2523,127.8,MTS,127.8,607050,347130,1,1,11.09813084
305901,282006,8,9,202312,431,2,@2523,395.4,MTS,395.4,1878150,525882,1,1,11.02088167
305901,301707,8,8,202312,388,1,@2523,44.43,MTS,44.43,311010,0,2,1,18.04123711
305901,325220,8,8,202402,404,1,@2523,21,MTS,21,127640.63,35739.38,1,1,15.04486445
305901,327031,8,8,202312,439,1,@2523,15,MTS,15,94219,26381.32,1,1,14.30812453
305901,383720,8,24,202312,486,1,@2523,35,MTS,35,166250,46550,1,1,9.773662551
305901,384002,8,24,202312,412,1,@2523,41.5,MTS,41.5,1971250,551950,10,1,115.2912621
305901,452003,8,23,202312,519,2,@2523,65.9,MTS,65.9,313025,87647,1,1,9.1522158
305901,452003,8,23,202312,519,2,@2523,263.6,MTS,263.6,1252100,350588,1,1,9.1522158
305901,454552,8,23,202402,538,1,@2523,5,MTS,5,29609.38,8290.63,1,1,11.00720446
305901,454660,8,23,202312,423,1,@2523,37,MTS,37,409312.5,114607.5,2,1,26.15248227
305901,456771,8,23,202402,436,1,@2523,41.5,MTS,41.5,616664.06,172665.94,3,1,34.08113518
305901,457550,8,23,202402,401,1,@2523,42,MTS,42,225093.75,63026.25,1,1,13.36502494
305901,473551,8,23,202312,498,1,@2523,31,MTS,31,441750,123690,3,1,28.61445783
305901,473880,8,23,202402,550,1,@2523,45,MTS,45,200390.63,56109.38,1,1,8.096591111
306101,123302,8,6,202312,436,1,@2523,42,MTS,42,1620938,453862.64,7,1,88.51780253
306101,131021,8,6,202312,514,1,@2523,42,MTS,42,452812,126787.36,2,1,20.97517139
306107,110075,7,7,202402,450,1,@2523,840,BAG,42,213281.25,59718.76,1,1,11.28472222
306107,110032,8,8,202312,464,1,@2523,43,MTS,43,204250,57190,1,1,10.23706897
306107,122506,8,8,202312,421,1,@2523,42,   ,,399000,111720,2,1,#DIV/0!
306107,124001,8,7,202312,468,1,@2523,42,MTS,42,223125,62475,1,1,11.35149573
306107,125050,8,8,202312,480,1,@2523,40,MTS,40,380000,106400,2,1,19.79166667
306107,125120,8,6,202402,513,1,@2523,42,MTS,42,215250,60270,1,1,9.990253411
306107,125121,8,8,202312,466,1,@2523,42,MTS,42,1795500,502740,9,1,91.73819742
306107,126101,8,8,202312,485,1,@2523,42,MTS,42,798000,223440,4,1,39.17525773
306107,127032,8,6,202402,440,1,@2523,40.17,MTS,40.17,203988.28,57116.72,1,1,11.54119311
306107,132104,8,8,202312,537,1,@2523,42,MTS,42,199500,55860,1,1,8.845437616
306107,140110,8,3,202402,685,1,@2523,44.96,MTS,44.96,249387.5,69828.5,1,1,8.097627737
306107,142038,8,3,202312,614,1,@2523,45.5,MTS,45.5,184957.5,51788.1,1,1,6.620521173
306107,148104,8,3,202402,605,1,@2523,45,MTS,45,1093359.39,306140.64,4,1,40.16012452
306107,151501,8,3,202402,532,1,@2523,38,MTS,38,229781.25,64338.75,1,1,11.36630639
306107,151501,8,3,202402,532,1,@2523,45,MTS,45,837421.88,234478.13,3,1,34.9800284
306107,174303,8,2,202402,783,1,@2523,42,MTS,42,199500,55860,1,1,6.066411239
306107,203205,8,9,202402,528,1,@2523,40.97,MTS,40.97,204850,57358,2,1,9.46969697
306107,203205,8,9,202312,528,1,@2523,41.22,MTS,41.22,721350,201978,5,1,33.14393939
306107,203205,8,9,202402,528,1,@2523,41.54,MTS,41.54,519250,145390,5,1,23.67424242
306107,203205,8,9,202312,528,1,@2523,43.59,MTS,43.59,305130,85436.4,2,1,13.25757576
306107,203205,8,9,202312,528,1,@2523,45.65,MTS,45.65,159775,44737,1,1,6.628787879
306107,244302,8,9,202312,599,1,@2523,18,MTS,18,123468.3,34571.12,1,1,11.45133556
306107,246731,8,9,202402,645,1,@2523,17,MTS,17,113156.25,31683.75,1,1,10.31976744
306107,247663,8,5,202312,521,1,@2523,1320,MTS,1320,129360000,36220800,28,1,188.0998081
306107,249402,8,5,202402,675,1,@2523,45,MTS,45,855000,239400,4,1,28.14814815
306107,301701,8,8,202402,328,1,@2523,43.68,MTS,43.68,165984,46475.52,1,1,11.58536585
306107,301701,8,8,202402,328,1,@2523,46.02,MTS,46.02,174876,48965.28,1,1,11.58536585
306107,301707,8,8,202402,386,1,@2523,43.08,MTS,43.08,323100,0,3,1,19.43005181
306107,301707,8,8,202312,386,1,@2523,44.44,MTS,44.44,1244320,0,8,1,72.5388601
306107,321601,8,8,202312,351,1,@2523,28,MTS,28,177625,49735,1,1,18.07336182
306107,331301,8,8,202312,387,1,@2523,13,MTS,13,82672,23148.16,1,1,16.43251839
306107,335804,8,8,202402,418,1,@2523,38.49,MTS,38.49,96225,0,1,1,5.980861244
306107,335804,8,8,202402,418,1,@2523,41.63,MTS,41.63,728525,0,7,1,41.86602871
306107,335804,8,8,202312,418,1,@2523,44.56,MTS,44.56,1715560,0,11,1,92.10526316
306107,335804,8,8,202402,418,1,@2523,44.81,MTS,44.81,1008225,0,9,1,53.8277512
306107,370110,8,24,202402,630,1,@2523,41.61,MTS,41.61,250960.31,70268.89,1,1,9.573412603
306107,380001,8,24,202312,502,1,@2523,40.51,MTS,40.51,443078.35,124061.94,2,1,21.78785967
306107,382010,8,24,202312,480,1,@2523,40.09,MTS,40.09,219242.19,61387.81,1,1,11.3932293
306107,382421,8,24,202402,472,1,@2523,42.18,MTS,42.18,220785.94,61820.06,1,1,11.08977767
306107,390001,8,24,202402,569,2,@2523,764.2,MTS,764.2,3629950,1016386,1,1,8.34797891
306107,476001,8,23,202312,490,1,@2523,42,MTS,42,426563.2,119437.7,2,1,20.72707483
306308,121004,8,6,202402,538,1,@2523,15,TON,15,73035,20449.8,1,1,9.050185874
306308,125042,8,6,202312,579,1,@2523,5,MTS,5,29219.35,8181.25,1,1,10.09303972
306308,127306,8,6,202312,471,1,@2523,42.31,MTS,42.31,1269981.44,355593.56,7,1,63.7284626
306308,135102,8,6,202402,729,1,@2523,23,TON,23,139437.5,39042.5,1,1,8.316186557
306308,152116,8,3,202402,536,1,@2523,8,TON,8,48750.6,13650,1,1,11.36907649
306308,244222,8,9,202402,689,1,@2523,32,TON,32,215500,60340,1,1,9.774129173
306308,321204,8,8,202312,461,1,@2523,30,MTS,30,370312.48,103687.52,2,1,26.77602892
306308,322025,8,8,202312,467,1,@2523,23,MTS,23,138000.36,38640,1,1,12.84799926
306308,331023,8,8,202312,366,1,@2523,15,MTS,15,90000,25200,1,1,16.39344262
306308,333029,8,8,202312,473,1,@2523,25,MTS,25,150000,42000,1,1,12.68498943
306709,131301,8,6,202402,559,1,@2523,42.46,TON,42.46,218934.37,61301.63,1,1,9.224060612
306709,132107,8,6,202402,591,1,@2523,41.47,MTS,41.47,356061.42,99697.2,3,1,14.52791878
306709,201007,8,9,202402,523,1,@2523,42,TON,42,227718.75,63761.25,1,1,10.3668738
306709,203205,8,9,202402,573,1,@2523,42.12,MTS,42.12,361642.32,101259.87,3,1,14.98429319
306709,251305,8,9,202402,618,1,@2523,40.47,TON,40.47,214996.87,60199.13,1,1,8.596278117
306709,281001,8,9,202312,465,1,@2523,10,TON,10,107187.5,30012.5,2,1,23.05107527
306709,301019,8,8,202312,437,1,@2523,40.98,MTS,40.98,1020704.45,232177.4,5,1,56.99629389
306709,314001,8,8,202402,366,1,@2523,43,TON,43,201562.5,56437.5,1,1,12.80737705
306709,334021,8,8,202402,330,1,@2523,42,MTS,42,14381729.88,4026884.96,74,1,1037.642848
306709,335051,8,8,202312,445,1,@2523,9,TON,9,59203.12,16576.88,1,1,14.78230212
306709,335511,8,8,202402,423,1,@2523,11,TON,11,69781.24,19538.76,1,1,14.99704277
306709,343041,8,8,202402,414,1,@2523,18,TON,18,106593.74,29846.26,1,1,14.30404455
306709,382410,8,24,202312,466,1,@2523,42,TON,42,267093.75,74786.25,1,1,13.64672747
306709,382870,8,24,202402,477,1,@2523,5,TON,5,128750,36050,4,1,53.98322851
306709,384325,8,24,202312,418,1,@2523,30,TON,30,381562.5,106837.5,2,1,30.42763158
307019,123305,8,6,202402,668,1,@2523,41.62,MTS,41.62,90760.73,25413,1,1,3.264520814
307019,325209,8,8,202402,444,1,@2523,20,MTS,20,115625,32375,1,1,13.02083333
307019,335051,8,8,202312,717,1,@2523,12,MTS,12,76875,21525,1,1,8.934797768
307019,335707,8,8,202312,635,1,@2523,25,MTS,25,156250,43750,1,1,9.842519685
307019,360003,8,24,202402,446,1,@2523,37.34,MTS,37.34,198368.75,55543.25,1,1,11.91143498
307019,360311,8,24,202402,489,1,@2523,25,MTS,25,154296.87,43203.12,1,1,12.62142086
307019,362255,8,24,202402,619,1,@2523,26,MTS,26,134062.5,37537.5,1,1,8.32996769
307019,363310,8,24,202312,310,1,@2523,4,MTS,4,24687.5,6912.5,1,1,19.90927419
307019,370421,8,24,202402,450,1,@2523,10,MTS,10,101562.5,28437.5,2,1,22.56944444
307019,370421,8,24,202312,450,1,@2523,24,MTS,24,129375,36225,1,1,11.97916667
307019,392130,8,24,202312,464,1,@2523,42,MTS,42,236250,0,1,1,12.12284483
307031,305405,8,8,202312,357,1,@2523,12,MTS,12,74812.56,20947.52,1,1,17.4632493
307031,332714,8,8,202402,566,2,@2523,4038.25,MTS,4038.25,7980833.86,0,1,1,3.491713782
307031,410208,8,27,202402,799,2,@2523,392.8,MTS,392.8,2126713.47,595479.78,1,1,6.776270332
307511,335512,8,8,202312,759,1,@2523,20,MTS,20,1048435.62,293561.96,9,1,69.06690514
312021,360311,24,24,202402,635,1,@2523,20,MTS,20,110937.5,31062.5,1,1,8.73523622
312021,387335,24,24,202312,417,1,@2523,830,BAG,41.5,239921.87,67178.12,1,1,13.86390858
312021,127306,8,6,202402,544,1,@2523,26.5,TON,26.5,147406.25,41273.75,1,1,10.22518382
312021,301404,8,8,202312,454,1,@2523,28,TON,28,160562.5,44957.5,1,1,12.63078194
312021,301404,8,8,202312,454,1,@2523,41,TON,41,231906.24,64933.76,1,1,12.4586999
312021,302020,8,8,202402,308,1,@2523,42,TON,42,332718.74,93161.26,2,1,25.7203726
312021,303106,8,8,202402,387,1,@2523,30,TON,30,174843.74,48956.26,1,1,15.05975366
312021,306912,8,8,202312,316,1,@2523,42,TON,42,183750,51450,1,1,13.84493671
312021,331507,8,8,202312,364,1,@2523,9.5,TON,9.5,58929.68,16500.32,1,1,17.04155003
312021,334001,8,8,202312,523,1,@2523,10,TON,10,57656.24,16143.76,1,1,11.02413767
312021,341021,8,8,202402,366,1,@2523,7.5,TON,7.5,44648.44,12501.56,1,1,16.26536976
312021,341023,8,8,202402,303,1,@2523,15,TON,15,178359.36,49940.64,2,1,39.2429835
312021,341025,8,8,202312,357,1,@2523,42,TON,42,180468.74,50531.26,1,1,12.03606376
312021,342005,8,8,202402,340,1,@2523,38.13,TON,38.13,247249.22,69229.78,1,1,19.07169127
312021,342312,8,8,202312,433,1,@2523,10,TON,10,63125,17675,1,1,14.57852194
312021,344034,8,8,202312,506,1,@2523,10,TON,10,63906.24,17893.76,1,1,12.6296917
312021,382424,8,24,202312,375,1,@2523,42,TON,42,253246.88,70909.12,1,1,16.07916698
312021,385001,8,24,202312,317,1,@2523,17,TON,17,97989.06,27436.94,1,1,18.183162
312021,388001,8,24,202402,404,1,@2523,40.45,TON,40.45,215522.66,60346.34,1,1,13.18842845
312021,388001,8,24,202312,437,1,@2523,42.35,TON,42.35,231601.56,64848.44,1,1,12.51430192
312021,390024,8,24,202312,465,1,@2523,39.38,TON,39.38,216590,60645.2,1,1,11.82795699
312021,454331,8,23,202402,411,1,@2523,42,TON,42,694968.75,194591.25,3,1,40.2600365
312021,465669,8,23,202312,415,1,@2523,30,TON,30,175312.5,49087.5,1,1,14.0813253
312601,110033,8,7,202312,616,1,@2523,40.1,MTS,40.1,463656,129823.74,2,1,18.77028209
312601,302001,8,8,202402,349,1,@2523,10,MTS,10,286380,0,4,1,82.05730659
312601,302001,8,8,202312,349,1,@2523,24,MTS,24,170640,0,1,1,20.37249284
312601,303012,8,8,202312,368,1,@2523,5,MTS,5,70290,0,2,1,38.20108696
312601,303108,8,8,202402,451,1,@2523,41.5,MTS,41.5,794808,0,3,1,42.46563193
312601,303508,8,8,202312,447,1,@2523,5,MTS,5,26563,7437.5,1,1,11.88501119
312601,321202,8,8,202402,546,1,@2523,39.48,MTS,39.48,185062.5,51817.5,1,1,8.585164835
312601,322251,8,8,202312,472,1,@2523,20,MTS,20,121250,33950,1,1,12.84427966
312601,331001,8,8,202402,543,1,@2523,6,MTS,6,41580,0,1,1,12.76243094
312601,331001,8,8,202402,543,1,@2523,42.5,MTS,42.5,298350,0,1,1,12.9281768
312601,333304,8,8,202402,473,1,@2523,41.5,MTS,41.5,1358793,0,5,1,69.22198732
312601,335038,8,8,202312,763,1,@2523,25,MTS,25,960757,169093.76,6,1,50.36733945
312601,341024,8,8,202312,345,1,@2523,17.5,MTS,17.5,109375,30625,1,1,18.11594203
312601,341508,8,8,202312,323,1,@2523,25,MTS,25,293750,82250,2,1,36.37770898
312601,343049,8,8,202312,373,1,@2523,0.5,MTS,0.5,2921.88,818.12,1,1,15.66691689
312601,343049,8,8,202312,373,1,@2523,5,MTS,5,61797.38,17303.12,2,1,33.1353244
312601,360025,8,24,202312,635,1,@2523,42,MTS,42,262500,73500,1,1,9.842519685
312601,363020,8,24,202312,528,1,@2523,42,MTS,42,582552.53,163114.85,3,1,26.26950442
312601,382110,8,24,202312,416,1,@2523,39.24,MTS,39.24,220725,61803,1,1,13.52163462
312601,382440,8,24,202312,397,1,@2523,44.53,MTS,44.53,243523,68186.56,1,1,13.77516417
312601,382440,8,24,202312,397,1,@2523,44.61,MTS,44.61,243960.94,68309.06,1,1,13.77518906
312601,388710,8,24,202402,416,1,@2523,41.64,MTS,41.64,845292,236681.76,7,1,48.79807692
312601,393030,8,24,202402,597,1,@2523,44.39,MTS,44.39,228885.94,64088.06,1,1,8.636934768
312601,394516,8,24,202402,655,1,@2523,44.35,MTS,44.35,506560.16,141836.84,2,1,17.43797723
312601,396193,8,24,202312,746,1,@2523,44.39,MTS,44.39,253161.72,70885.28,1,1,7.644939716
312601,473995,8,23,202312,500,1,@2523,42,MTS,42,1192045.76,333772.78,7,1,56.76408381
312601,474001,8,23,202312,612,2,@2523,65.9,MTS,65.9,60510097.11,16942835.94,177,1,1500.344578
312601,474006,8,23,202312,617,1,@2523,46,MTS,46,187414,52475.95,1,1,6.603269678
312617,301019,8,8,202312,538,1,@2523,42,TON,42,3447937.43,965422.6,15,1,152.5906103
312617,301412,8,8,202312,493,1,@2523,14,TON,14,91656.25,25663.76,1,1,13.27966531
312617,303012,8,8,202402,363,1,@2523,39.85,TON,39.85,174343.74,48816.26,1,1,12.05234091
312617,303313,8,8,202402,439,1,@2523,22,TON,22,123750,34650,1,1,12.81321185
312617,304021,8,8,202312,357,1,@2523,44.46,TON,44.46,201459.38,56408.62,1,1,12.69257735
312617,321608,8,8,202402,465,1,@2523,17,TON,17,102265.63,28634.38,1,1,12.93682859
312617,322255,8,8,202312,472,1,@2523,25,TON,25,325781.26,91218.74,2,1,27.60858136
312617,331506,8,8,202402,513,1,@2523,10,TON,10,58750,16450,1,1,11.45224172
312617,331517,8,8,202312,453,1,@2523,20,TON,20,248750,69650,2,1,27.45584989
312617,332027,8,8,202402,457,1,@2523,21,TON,21,117468.75,32891.26,1,1,12.24015317
312617,334803,8,8,202312,441,1,@2523,35,TON,35,2462031.24,689368.76,14,1,159.5096365
312617,341303,8,8,202312,364,1,@2523,30,TON,30,110076.56,0,1,1,10.08027106
312617,342601,8,8,202402,304,1,@2523,45,TON,45,407812.5,114187.5,2,1,29.81085526
312617,345001,8,8,202402,680,1,@2523,10,TON,10,175312.5,49087.52,3,1,25.78125
312617,345026,8,8,202402,593,1,@2523,15,TON,15,615234.4,172265.66,7,1,69.16631816
312617,390001,8,24,202312,486,1,@2523,44.77,TON,44.77,248333.59,69533.41,1,1,11.41332287
312617,451447,8,23,202402,389,1,@2523,25,TON,25,147656.24,41343.76,2,1,15.18316093
312620,394101,24,24,202312,640,1,@2523,840,BAG,42,232968.74,65231.26,1,1,8.666991815
312620,110036,8,7,202402,628,1,@2523,41.5,TON,41.5,213984.37,59915.63,1,1,8.21058898
312620,110037,8,7,202312,589,1,@2523,44.58,TON,44.58,494559.38,138476.62,2,1,18.83488983
312620,121004,8,6,202402,634,1,@2523,39.6,TON,39.6,284625,79695,2,1,11.33675079
312620,121013,8,6,202402,609,1,@2523,43,TON,43,218359.37,61140.63,1,1,8.338464505
312620,122017,8,6,202312,582,1,@2523,44.42,TON,44.42,241533.75,67629.45,1,1,9.342783505
312620,124112,8,6,202402,643,1,@2523,20,TON,20,395000,110600,3,1,30.71539658
312620,125104,8,6,202402,860,1,@2523,27.5,TON,27.5,172304.69,48245.31,1,1,7.285610571
312620,127201,8,6,202312,568,1,@2523,20,TON,20,391562.5,109637.5,3,1,34.46852993
312620,136129,8,6,202402,813,1,@2523,20,TON,20,400625,112175,3,1,24.63868389
312620,201009,8,9,202402,628,1,@2523,43,TON,43,1347109.37,377190.63,6,1,49.88554918
312620,245101,8,9,202402,710,1,@2523,41.5,TON,41.5,1099101.58,307748.42,7,1,37.30193721
312620,248001,8,5,202402,920,1,@2523,42,TON,42,1114312.5,312007.5,5,1,28.83831522
312620,343001,8,8,202402,379,1,@2523,20,MTS,20,0,0,1,1,0
312620,382210,8,24,202312,416,1,@2523,42.9,MTS,42.9,163663.5,45825.78,1,1,9.170673077
312620,382710,8,24,202402,388,1,@2523,42,MTS,42,1277892,357809.76,9,1,78.41752577
312620,382721,8,24,202402,394,1,@2523,42.82,MTS,42.82,132099.7,36987.92,1,1,7.829949239
312620,383205,8,24,202402,333,1,@2523,41.34,MTS,41.34,382601.7,107128.47,3,1,27.79279279
312620,383205,8,24,202312,333,1,@2523,42.66,MTS,42.66,131606.1,36849.71,1,1,9.264264264
312620,390022,8,24,202312,485,1,@2523,42.89,MTS,42.89,163625.35,45815.1,1,1,7.865979381
312620,391145,8,24,202402,552,1,@2523,41.42,TON,41.42,220043.75,61612.25,1,1,9.624094203
312620,394101,8,24,202402,635,1,@2523,39.5,TON,39.5,219101.56,61348.44,1,1,8.735236121
312620,394115,8,24,202312,594,1,@2523,42,MTS,42,265125,74235,1,1,10.62710438
312620,394125,8,24,202402,598,1,@2523,40.93,TON,40.93,312295.9,87442.86,2,1,12.75919732
312620,394320,8,24,202402,639,1,@2523,43.11,MTS,43.11,236432.21,66200.79,1,1,8.582775656
312620,394510,8,24,202402,660,1,@2523,39.2,MTS,39.2,220500,61740,1,1,8.522727273
312620,395005,8,24,202312,650,1,@2523,40.35,MTS,40.35,233273.85,65316.56,1,1,8.894246497
312620,450001,8,23,202312,443,1,@2523,25,TON,25,298437.48,83562.52,4,1,26.94695079
312620,452001,8,23,202312,331,1,@2523,44.72,TON,44.72,220106.25,61629.75,1,1,14.86971299
312620,476001,8,23,202402,672,1,@2523,30,TON,30,133080,37262.4,1,1,6.601190476
312622,121001,8,6,202312,583,1,@2523,39.93,MTS,39.93,218367.19,61142.82,1,1,9.380360313
312622,121001,8,6,202312,583,1,@2523,40.75,MTS,40.75,445703.12,124796.88,2,1,18.7607202
312622,123101,8,6,202312,519,2,@2523,558.8,MTS,558.8,4802193.08,1344614.08,2,1,16.5583044
312622,124106,8,6,202312,584,1,@2523,38.89,MTS,38.89,212679.69,59550.32,1,1,9.364298055
312622,124106,8,6,202312,584,1,@2523,40.13,MTS,40.13,219460.94,61449.07,1,1,9.364298052
312622,247121,8,9,202402,860,2,@2523,25,MTS,25,554688,155312.64,4,1,25.79944186
312622,473551,8,23,202402,420,2,@2523,980.7,MTS,980.7,4597913.88,1287415.89,1,1,11.16285714
312622,476332,8,23,202312,478,1,@2523,30,MTS,30,724687.8,202912.6,4,1,50.53610879
313022,325204,8,8,202402,314,1,@2523,42,MTS,42,354375,99225,2,1,26.87101911
313022,341551,8,8,202312,425,1,@2523,10,MTS,10,48437.5,13562.5,1,1,11.39705882
313022,344033,8,8,202402,360,1,@2523,15,TON,15,91640.63,25659.38,1,1,16.97048704
313022,344033,8,8,202312,360,1,@2523,18,TON,18,112781.25,31578.76,1,1,17.40451389
313022,360311,8,24,202402,533,1,@2523,41.52,MTS,41.52,145320,40689.6,1,1,6.566604128
313022,363650,8,24,202312,521,1,@2523,41,MTS,41,224219,62781.25,1,1,10.49665278
313024,342005,8,8,202402,320,1,@2523,2250,KGS,2.25,25410,0,1,1,35.29166667
313201,303103,8,8,202402,472,1,@2523,42,MTS,42,283080,0,2,1,14.27966102
323603,452001,8,23,202402,398,1,@2523,2.5,TON,2.5,165129.03,46236.13,12,1,165.9588241
323603,466001,8,23,202312,374,2,@2523,132,TON,132,998345.84,279536.84,2,1,20.22252957
323603,474010,8,23,202402,434,2,@2523,129,TON,129,542483.7,151895.44,1,1,9.689631336
324004,110040,8,7,202402,564,1,@2523,15,TON,15,298500,83580,5,1,35.28368794
324004,110040,8,7,202312,564,1,@2523,18,TON,18,264600,74088,4,1,26.06382979
326520,201001,8,9,202402,614,2,@2523,659,TON,659,2502882,700806.96,1,1,6.185667752
326520,244413,8,9,202312,807,2,@2523,197.7,TON,197.7,1501729.2,420484.18,2,1,9.412639405
326520,313611,8,8,202312,371,1,@2523,35,TON,35,150938,42262,1,1,11.62402772
326520,331304,8,8,202402,581,1,@2523,15,TON,15,89941,25184,1,1,10.32025244
326520,332404,8,8,202312,384,1,@2523,35,TON,35,387450,0,3,1,28.828125
327025,451001,8,23,202312,345,1,@2523,23,MTS,23,127693.13,35754.08,1,1,16.09239193
327025,461111,8,23,202402,548,1,@2523,15,MTS,15,93590.63,26205.37,1,1,11.38572141
327025,461111,8,23,202312,548,1,@2523,18,MTS,18,106402.5,29792.7,1,1,10.78695255
327025,462001,8,23,202402,419,1,@2523,5,MTS,5,27993.75,7838.25,1,1,13.36217184
333304,135133,8,6,202402,401,1,@2523,41.65,MTS,41.65,208250,58310,1,1,12.46882793
333304,247663,8,5,202402,518,1,@2523,43.58,MTS,43.58,108950,30506,1,1,4.826254826
333304,247663,8,5,202402,518,1,@2523,47.16,MTS,47.16,117900,33012,1,1,4.826254826
333304,305925,8,8,202402,327,1,@2523,4,MTS,4,23687.5,6632.5,1,1,18.10970948
335804,140001,8,3,202402,402,1,@2523,49,MTS,49,512968.76,143631.26,2,1,26.04166717
341026,110074,8,7,202312,480,1,@2523,40.44,TON,40.44,227475,63693,1,1,11.71875
341026,144626,8,3,202312,615,1,@2523,41.98,TON,41.98,245976.56,68873.44,1,1,9.527438928
341026,151002,8,3,202402,476,1,@2523,34.08,TON,34.08,357581.52,100122.84,3,1,22.04288969
341026,203205,8,9,202402,596,1,@2523,40.34,TON,40.34,242040,67771.2,2,1,10.06711409
341026,203205,8,9,202402,596,1,@2523,43.64,TON,43.64,392760,109972.8,3,1,15.10067114
341026,203207,8,9,202402,591,1,@2523,43.82,TON,43.82,121404.93,33993.38,1,1,4.687879813
341026,247662,8,9,202312,783,1,@2523,40.18,TON,40.18,147535.94,41310.06,1,1,4.689495609
341026,301035,8,8,202402,427,1,@2523,10,TON,10,59843.74,16756.26,1,1,14.0149274
341026,304001,8,8,202312,358,1,@2523,10,TON,10,60156.24,16843.76,1,1,16.80341899
341026,331701,8,8,202402,305,1,@2523,23,TON,23,136562.5,38237.5,1,1,19.46721311
342606,146022,8,3,202312,945,1,@2523,27.7,MTS,27.7,350926.8,98259.51,1,1,13.4061773
